Record Length,2.500000e+03,,   0.000000000000,   2.00800,
Sample Interval,1.000000e-02,,   0.010000000000,   2.01600,
Trigger Point,-0.000000000000e+00,,   0.020000000000,   2.00800,
,,,   0.030000000000,   2.00000,
,,,   0.040000000000,   2.00800,
,,,   0.050000000000,   2.00800,
Source,CH1,,   0.060000000000,   2.00800,
Vertical Units,V,,   0.070000000000,   2.01600,
Vertical Scale,2.000000e-01,,   0.080000000000,   2.01600,
Vertical Offset,-1.984000e+00,,   0.090000000000,   2.01600,
Horizontal Units,s,,   0.100000000000,   2.04000,
Horizontal Scale,2.500000e+00,,   0.110000000000,   2.01600,
Pt Fmt,Y,,   0.120000000000,   2.00800,
Yzero,0.000000e+00,,   0.130000000000,   2.02400,
Probe Atten,1.000000e+00,,   0.140000000000,   2.04800,
Model Number,TBS1072B-EDU,,   0.150000000000,   2.01600,
Serial Number,C010859,,   0.160000000000,   2.01600,
Firmware Version,FV:v4.06,,   0.170000000000,   2.04000,
,,,0.180000000000,   2.05600,
,,,0.190000000000,   2.03200,
,,,0.200000000000,   2.04000,
,,,0.210000000000,   2.05600,
,,,0.220000000000,   2.06400,
,,,0.230000000000,   2.06400,
,,,0.240000000000,   2.06400,
,,,0.250000000000,   2.06400,
,,,0.260000000000,   2.08000,
,,,0.270000000000,   2.06400,
,,,0.280000000000,   2.06400,
,,,0.290000000000,   2.07200,
,,,0.300000000000,   2.08800,
,,,0.310000000000,   2.09600,
,,,0.320000000000,   2.08000,
,,,0.330000000000,   2.10400,
,,,0.340000000000,   2.11200,
,,,0.350000000000,   2.08800,
,,,0.360000000000,   2.08800,
,,,0.370000000000,   2.08800,
,,,0.380000000000,   2.09600,
,,,0.390000000000,   2.09600,
,,,0.400000000000,   2.08800,
,,,0.410000000000,   2.08800,
,,,0.420000000000,   2.09600,
,,,0.430000000000,   2.10400,
,,,0.440000000000,   2.08000,
,,,0.450000000000,   2.08000,
,,,0.460000000000,   2.11200,
,,,0.470000000000,   2.12000,
,,,0.480000000000,   2.08800,
,,,0.490000000000,   2.09600,
,,,0.500000000000,   2.11200,
,,,0.510000000000,   2.12800,
,,,0.520000000000,   2.10400,
,,,0.530000000000,   2.09600,
,,,0.540000000000,   2.11200,
,,,0.550000000000,   2.12000,
,,,0.560000000000,   2.12000,
,,,0.570000000000,   2.10400,
,,,0.580000000000,   2.10400,
,,,0.590000000000,   2.12800,
,,,0.600000000000,   2.12800,
,,,0.610000000000,   2.11200,
,,,0.620000000000,   2.11200,
,,,0.630000000000,   2.15200,
,,,0.640000000000,   2.14400,
,,,0.650000000000,   2.11200,
,,,0.660000000000,   2.12000,
,,,0.670000000000,   2.12800,
,,,0.680000000000,   2.12000,
,,,0.690000000000,   2.12000,
,,,0.700000000000,   2.12000,
,,,0.710000000000,   2.12000,
,,,0.720000000000,   2.13600,
,,,0.730000000000,   2.09600,
,,,0.740000000000,   2.08000,
,,,0.750000000000,   2.11200,
,,,0.760000000000,   2.12000,
,,,0.770000000000,   2.08800,
,,,0.780000000000,   2.09600,
,,,0.790000000000,   2.11200,
