pt1_X,pt1_Y,pt1_Z,,,,,,,,,,,,
43.782759,29.604595,9.408319,46.419267,33.402773,8.662207,48.412461,34.545027,10.530517,46.948750,35.239832,8.213242,45.917844,39.719194,7.212409
42.910504,30.536996,9.551125,46.291821,33.414796,8.830189,48.403724,34.595193,10.582910,46.716667,35.268070,8.226673,44.761273,39.568023,7.687236
42.360119,31.443723,9.865613,46.238979,33.356264,8.811862,48.406438,34.615573,10.604932,46.652347,35.379929,8.233093,44.068567,39.124943,7.750137
42.124805,31.877282,10.021846,46.230521,33.387765,8.847014,48.383592,34.668066,10.668012,46.562333,35.346667,8.228680,43.387223,38.567813,7.809566
42.214061,31.558379,9.832689,46.273702,33.402657,8.835371,48.378771,34.699482,10.696618,46.559941,35.380190,8.314954,43.341394,38.712918,7.489388
42.657497,30.824239,9.833242,46.222062,33.419266,8.882167,48.368527,34.737487,10.733508,46.499796,35.485547,8.326623,43.792985,38.969439,7.537978
43.297578,30.377370,10.378896,46.175099,33.506320,8.993451,48.350197,34.789736,10.785195,46.602129,35.504083,8.347077,44.789860,39.759977,7.595881
44.482468,29.572561,10.746900,46.167822,33.612952,9.093743,48.331317,34.836228,10.824971,46.615753,35.431539,8.465403,46.359960,40.313052,7.406017
45.714440,29.287110,11.092567,46.348562,33.586424,9.147096,48.295979,34.873033,10.874499,46.884903,35.472776,8.573979,48.073406,40.106714,7.539565
47.159162,29.395668,11.074642,46.314969,33.560860,9.291021,48.267229,34.927284,10.925714,46.845342,35.779261,8.825162,49.543279,39.448282,7.949887
47.961991,29.479683,10.984583,46.378831,33.640914,9.305517,48.246377,34.982514,10.979992,46.873037,35.655235,8.626789,50.125549,38.726839,8.386621
48.285275,29.889132,11.130202,46.416076,33.670915,9.664110,47.999792,35.305518,10.731643,47.139752,35.587940,8.651042,50.462827,38.234280,8.729040
48.440995,29.666539,10.783301,46.478319,33.733718,9.612790,47.939476,35.357567,10.776191,46.952675,35.621141,8.893931,50.504289,38.686182,8.628185
47.795382,29.606649,10.546641,46.388385,33.630204,9.437663,47.913218,35.400465,10.825373,46.989424,35.803103,8.966985,49.881127,38.671914,7.671629
47.186051,29.339077,10.130457,46.189900,34.031492,9.262857,47.914997,35.442885,10.890904,46.919801,35.780529,8.912212,49.052430,39.091285,6.922509
46.076297,29.340098,9.969120,46.339103,34.078555,9.299983,47.907249,35.477015,10.940769,46.889517,35.892216,9.038068,48.109798,39.374121,6.475025
45.195364,29.396402,9.637983,46.209296,34.195677,9.305524,47.893695,35.523180,11.000877,46.874912,36.076295,8.871151,46.847984,39.541789,6.191065
43.972984,30.233760,9.278456,46.110737,34.082644,9.419100,47.885006,35.563353,11.052793,46.779421,35.912523,9.073794,45.901148,39.524163,6.274159
43.369863,30.552633,9.421200,46.438083,34.286009,9.478316,47.868892,35.606641,11.105470,46.848292,36.057863,9.024936,45.169331,39.385787,6.522308
42.949242,30.938709,9.422228,46.267371,34.127460,9.448991,47.868819,35.645031,11.141921,46.967107,36.183423,8.910854,44.936227,39.629001,6.880653
43.040682,30.591386,10.251983,46.361819,34.222038,9.421648,47.856010,35.686209,11.188709,46.888763,36.198483,9.100426,44.702904,39.833416,7.124541
43.237383,30.611524,10.369086,46.347871,34.335964,9.489649,47.844882,35.732762,11.244077,46.760481,36.141284,9.101615,45.182104,40.158031,7.515142
43.659446,30.179695,10.427327,46.301801,34.542911,9.470365,47.825436,35.777809,11.296523,46.797284,36.048561,9.014664,46.428658,40.312609,7.477808
44.658756,29.738554,10.404303,46.354543,34.452130,9.496278,47.802732,35.824481,11.352821,46.822532,36.152705,9.171068,47.848235,40.425729,7.916018
45.609071,29.273045,10.484543,46.498629,34.349644,9.493493,47.789643,35.877743,11.404346,46.942421,36.171721,9.024240,48.955348,40.155891,8.610450
45.933008,29.486997,10.221674,46.226399,34.332444,9.474172,47.778063,35.924381,11.453690,47.023897,36.124752,9.157567,49.554611,39.982975,8.992375
46.452833,30.066778,10.547743,46.270202,34.505128,9.608080,47.831150,35.931132,11.533542,47.025288,36.367056,9.539446,49.853924,39.548185,9.415726
46.984671,29.886992,10.669275,46.258009,34.428063,9.794064,47.910733,35.856863,11.734682,46.873008,36.228495,9.502395,49.994497,39.485742,9.536752
46.671112,30.171458,10.941974,46.250661,34.504084,9.872779,47.861055,35.916331,11.790238,46.859553,36.615905,9.532064,49.580184,39.933498,8.793077
46.276067,29.879182,11.033685,46.297523,34.382338,9.872448,47.842349,35.949939,11.825502,46.943050,36.422482,9.493213,48.883804,40.138980,8.083519
45.722964,29.860625,11.229715,46.269204,34.481464,9.937748,47.826822,35.998144,11.881844,46.864130,36.594592,9.564175,47.824104,40.056109,7.397211
45.142789,30.126441,10.840009,46.390283,34.725519,10.184788,47.818733,36.040292,11.930366,46.953449,36.477234,9.675856,46.762304,40.168857,6.832722
44.576047,30.094109,10.845571,46.416256,34.676200,10.169595,47.799554,36.084750,11.987786,46.890954,36.366706,9.596760,45.599883,39.829680,6.754767
43.956114,30.517736,10.740072,46.376852,34.746341,10.164233,47.799506,36.124141,12.031272,47.151188,36.433410,9.745152,44.735161,39.421794,6.878082
43.800641,30.765314,10.708377,46.314759,34.848623,10.105845,47.779284,36.172384,12.092901,46.837151,36.265512,9.828505,44.240643,39.631093,7.174369
43.985964,30.884171,10.800299,46.324003,34.837296,10.138317,47.777094,36.211216,12.132877,46.852584,36.389052,9.737292,43.971516,39.640718,7.460741
44.078597,30.658507,10.904334,46.399595,34.917790,10.211813,47.751420,36.261013,12.196873,46.739633,36.370954,9.657634,44.322845,39.619789,7.018463
44.259663,30.590697,10.984604,46.387525,34.880296,10.232238,47.736159,36.288339,12.231451,46.696218,36.501207,9.825543,45.080739,39.957586,6.962561
45.524193,30.577604,11.187714,46.437990,34.994324,10.156764,47.704267,36.336063,12.297128,46.704472,36.490575,9.836173,45.924207,40.195867,6.771601
46.520429,29.920758,11.632254,46.493750,34.999814,10.423277,47.703470,36.379069,12.336600,46.901384,36.693354,9.802801,47.022137,40.302077,6.912862
47.199661,30.026953,11.916729,46.326642,34.869017,10.618591,47.685030,36.414891,12.392084,46.704863,36.664884,9.815435,47.797059,40.520663,7.284913
47.710907,30.801875,11.945522,46.451992,34.838686,10.549159,47.680236,36.456603,12.446886,46.702867,36.643603,9.726307,48.609535,40.338777,7.568314
47.781913,31.007169,12.240764,46.399086,34.929706,10.523241,47.665624,36.495238,12.504325,46.805641,36.605847,9.912904,48.847786,40.385296,8.000098
47.753449,31.127294,12.429114,46.530219,34.958471,10.405741,47.671939,36.543720,12.562110,46.616184,36.766255,9.760576,48.892015,40.345914,7.996353
47.789856,30.621648,12.627161,46.513803,34.992470,10.600744,47.666864,36.572673,12.617397,46.586998,36.982436,9.931568,48.658196,40.611459,7.947825
46.915938,30.529091,12.121017,46.423706,35.039648,10.611789,47.693247,36.602581,12.685819,46.648025,36.897099,10.016398,47.282579,40.464404,7.357118
46.094849,30.474454,11.746625,46.456351,35.003787,10.753471,47.704417,36.640427,12.746715,46.912228,37.080418,10.128343,46.193898,40.555979,7.305928
45.304122,30.504770,11.528357,46.389700,35.103980,10.798111,47.698119,36.693001,12.812678,46.755335,37.178313,10.232298,44.785126,39.993002,7.461352
44.436869,31.006224,11.268121,46.369128,35.224987,10.929347,47.697157,36.719385,12.852710,46.827937,36.968705,10.246602,43.907066,39.728155,7.659489
43.987932,31.315336,11.211692,46.563148,35.260784,10.923833,47.692451,36.767356,12.930601,46.682272,36.952382,10.269431,43.709002,39.584845,7.848026
43.728641,31.597996,10.916631,46.530606,35.320951,10.855178,47.695055,36.794086,12.968667,46.755362,37.137525,10.377464,43.665096,39.246847,7.711519
43.953116,31.218548,11.148314,46.508732,35.385164,10.931376,47.681903,36.842433,13.036517,46.703238,37.098631,10.275462,44.098049,39.765186,7.647065
44.936788,30.834827,11.429873,46.549786,35.383531,10.900653,47.688939,36.885375,13.071872,46.880082,37.048412,10.203436,44.873058,40.229295,7.788868
45.819610,30.695719,11.963959,46.678682,35.510635,10.979341,47.378586,36.993674,13.355630,46.807426,37.217213,10.334323,45.843740,40.966572,7.592523
46.860841,30.588954,12.283550,46.687941,35.601182,11.009140,47.384931,37.072676,13.426165,46.803487,37.267442,10.463931,47.033951,41.353038,7.984534
47.818673,31.383161,12.538939,46.734702,35.707327,11.076322,47.377241,37.123557,13.478294,46.832336,37.405786,10.480661,48.087946,41.626402,8.806164
48.490296,31.779949,12.883919,46.969113,35.668006,10.968326,47.412646,37.168667,13.538626,46.852869,37.467678,10.496997,48.889409,41.440393,9.514554
48.896436,32.019059,13.049779,47.048172,35.653295,11.049477,47.412705,37.212489,13.597050,46.834991,37.639066,10.643658,49.310901,41.350292,9.949282
48.833793,32.028697,13.383618,47.053185,35.753404,11.091165,47.413409,37.244236,13.615121,46.821465,37.632534,10.555295,49.408222,41.366425,10.381072
48.392132,31.647438,13.543053,46.892584,35.844825,11.143256,47.412257,37.308906,13.680295,47.005405,37.606163,10.678661,48.402738,41.700963,9.842417
47.496710,31.146365,12.914673,46.902236,35.829017,11.323137,47.415528,37.345983,13.710703,47.123870,37.739270,10.724546,47.237450,41.482547,8.950020
46.246868,30.965362,11.989442,46.791894,35.870925,11.395324,47.433865,37.426414,13.788503,47.022835,37.588195,10.630898,46.031186,41.309846,8.209723
45.162552,31.435788,11.802418,46.786158,35.823819,11.352010,47.473825,37.451780,13.841097,46.922630,37.601965,10.701845,44.537825,40.530883,8.075724
44.247179,31.820779,11.324217,46.815753,35.829769,11.487638,47.482585,37.498126,13.919734,46.881562,37.698623,10.783681,43.673973,39.831783,8.123208
43.894546,32.244101,11.206881,46.854199,36.008466,11.430154,47.467679,37.539195,13.917990,47.117100,37.560032,10.742858,43.229172,39.439588,8.479428
43.898395,32.193007,11.162627,46.963122,36.125929,11.461847,47.464614,37.598469,13.975703,47.004248,37.855160,11.047436,43.393330,39.564750,8.336680
44.921067,31.731285,11.387808,46.883205,36.145169,11.488687,47.468647,37.642403,14.015832,47.077014,37.860381,10.896105,44.098600,40.176709,8.049827
45.886721,31.263534,11.744341,46.939694,36.211129,11.662843,47.499948,37.691562,14.072955,46.967413,37.727531,11.019916,45.068737,40.843804,7.911245
46.798596,31.348920,11.832208,46.908370,36.058601,11.638779,47.497079,37.746608,14.120615,46.951119,37.832921,10.988590,46.235779,41.458369,8.337968
47.982459,31.909377,12.501412,47.021669,36.129948,11.677002,47.496651,37.814710,14.183425,47.042378,37.925367,11.176846,47.445220,42.205061,9.137664
48.937678,32.323562,13.187957,46.994631,35.967905,11.641079,47.515957,37.864770,14.207200,47.019441,37.891279,10.966848,48.359967,42.501609,10.266000
49.383512,32.819351,13.672154,47.139044,36.228288,11.684973,47.519898,37.904129,14.236349,46.987116,38.143230,11.275823,49.062638,42.267433,10.990730
49.132265,32.992560,14.177660,47.106489,36.210875,11.691884,47.515965,37.970767,14.305188,47.173611,38.103307,11.026291,49.180440,42.453513,11.688499
49.060746,32.577854,14.556101,47.162343,36.281375,11.718580,47.553065,38.036825,14.376421,47.048762,38.021477,11.220482,48.026141,42.550007,11.314061
47.982574,31.722672,13.633887,47.109402,36.487022,11.854288,47.599005,38.065552,14.433264,47.214091,38.145693,11.349387,46.930590,42.386557,9.789754
46.594445,31.570219,12.566767,47.084600,36.546864,12.040285,47.630432,38.096767,14.472591,47.167127,38.265890,11.469172,45.181458,41.386053,9.001225
45.172202,31.990015,11.800966,47.055164,36.633126,11.919118,47.652338,38.165840,14.542568,47.265192,38.358703,11.431370,43.820217,40.175201,8.513799
44.290608,32.690449,11.336488,47.075171,36.685783,11.910751,47.650645,38.220703,14.596958,47.284909,38.383081,11.592780,43.198092,38.879947,8.802135
44.019881,33.182791,11.242616,47.159577,36.708336,11.960757,47.648138,38.264180,14.644826,47.381003,38.332187,11.661747,42.768441,38.654459,9.437510
44.312715,32.989965,11.425231,47.218140,36.832087,11.945703,47.656032,38.296670,14.673113,47.348427,38.412403,11.474278,43.202976,39.314360,9.022675
45.574246,32.353651,12.026349,47.300838,36.880850,11.979426,47.654229,38.370280,14.745170,47.209117,38.416200,11.594048,43.828869,40.360522,9.082010
46.531611,32.234663,12.198216,47.310838,36.941988,12.164625,47.681447,38.418796,14.792133,47.193418,38.554154,11.654478,44.875978,41.730742,9.036262
48.207401,32.306584,13.174635,47.398922,36.874364,12.259509,47.719670,38.490486,14.846636,47.245580,38.709813,11.838376,46.438001,42.761464,9.789409
49.456179,33.013693,14.268112,47.394432,36.899411,12.286842,47.714996,38.541826,14.875691,47.263945,38.625387,11.681359,47.612874,43.362597,11.202728
50.083484,34.175561,15.098753,47.464853,36.908538,12.424404,47.717185,38.606895,14.934827,47.136491,38.577361,11.961736,48.587472,43.331612,12.256356
50.170402,35.052427,15.605003,47.433644,37.156491,12.414760,47.738511,38.647541,14.975477,47.173191,38.617893,11.999521,48.971306,42.918599,13.169556
50.379250,34.753817,16.114333,47.512057,37.155362,12.581110,47.765496,38.713669,15.041146,47.292576,38.799017,12.070347,48.766648,42.980277,13.775104
49.654207,33.769163,15.643021,47.547383,37.092261,12.586005,47.824892,38.754962,15.122066,47.324932,38.887011,11.957732,47.416069,43.682201,12.214263
48.660418,32.520878,14.318302,47.503081,37.205449,12.635783,47.864370,38.814184,15.172492,47.306202,38.767894,12.042936,45.906123,42.729477,10.496651
46.698266,32.525455,12.969052,47.554844,37.397073,12.648720,47.862130,38.886871,15.238584,47.390876,39.008386,12.114540,44.312717,41.344203,9.853369
45.225580,33.090556,12.246892,47.671042,37.453360,12.708718,47.880765,38.916797,15.282181,47.395717,39.034369,12.211526,43.256549,39.786736,9.837495
44.316254,33.992741,11.999256,47.627107,37.543276,12.691864,47.901915,38.984197,15.342226,47.414228,39.156072,12.406691,42.911531,38.920922,10.340195
44.169935,34.162917,12.160977,47.626119,37.583151,12.775334,47.955054,39.037022,15.388175,47.341113,39.075097,12.330951,42.893571,39.086721,10.711204
45.155123,33.451680,12.455190,47.633877,37.566042,12.754290,47.960908,39.107236,15.473283,47.328949,39.089490,12.315114,43.023668,39.835001,10.168576
46.460595,32.811224,13.268198,47.740091,37.687117,12.925767,47.982755,39.131695,15.517138,47.303074,39.051312,12.336373,43.560619,41.390167,10.725405
47.781967,32.811146,14.221979,47.762387,37.700377,13.056920,48.032597,39.204674,15.599574,47.385082,39.278736,12.359673,44.606192,42.887606,10.841689
49.493169,33.683586,15.133889,47.801559,37.741003,13.113936,48.048454,39.257073,15.613125,47.356373,39.314478,12.322541,46.349813,43.817667,11.743996
50.437318,35.215694,15.853970,47.971534,37.827825,13.072860,48.061297,39.317212,15.700603,47.365007,39.379909,12.560060,47.609161,44.233166,13.058991
50.633672,36.279026,16.478152,48.003006,37.773066,13.088312,47.901176,39.198274,15.806894,47.241308,39.335981,12.608890,48.532972,44.127339,13.916285
50.902739,36.813952,16.497821,47.785065,38.008021,13.246421,47.886804,39.290561,15.869007,47.232958,39.509726,12.815188,48.386932,43.909426,14.462131
50.973603,36.132833,16.399907,47.901279,37.987959,13.454844,47.903750,39.340867,15.915465,47.403599,39.512932,12.872973,47.875365,44.479214,13.884411
50.082697,34.459623,15.604419,47.978199,37.997581,13.454841,47.949421,39.425551,15.976545,47.490099,39.562815,12.921345,46.866675,43.995248,12.755176
48.703819,33.548290,14.320499,47.996796,38.184634,13.396336,47.963766,39.506498,16.055007,47.356805,39.629814,12.993241,45.481060,43.405997,11.455662
47.219146,33.269078,13.903393,47.996580,38.290304,13.409209,47.976433,39.552652,16.095653,47.499224,39.665337,13.014261,44.118837,41.830381,10.830710
45.692664,33.851044,13.086496,48.014544,38.214053,13.503227,48.030373,39.618100,16.186002,47.413904,39.761857,13.139609,43.245015,40.310111,10.996102
45.016809,34.525829,13.039424,48.151712,38.490793,13.489557,48.075796,39.679997,16.261666,47.542596,39.661594,13.207103,43.029844,39.455855,11.828669
44.878875,34.605011,13.368957,47.982200,38.501804,13.578319,48.110279,39.732244,16.311330,47.543557,39.891393,13.371378,42.986023,39.381252,11.929574
45.777084,34.035695,13.764292,48.053698,38.374018,13.672695,48.116337,39.815395,16.390883,47.485706,39.689165,13.278031,42.978598,40.902518,11.829206
47.026049,33.462655,14.534370,48.152774,38.583753,13.668501,48.128224,39.865485,16.433611,47.617593,39.838915,13.322001,43.422637,42.338969,12.375055
48.296424,33.798715,15.450983,48.169631,38.656097,13.904880,48.148788,39.943163,16.484486,47.459747,40.047611,13.680207,44.683015,43.701077,13.085583
50.060796,34.736952,16.317485,48.207792,38.528979,13.981103,48.157527,40.002527,16.565824,47.666870,40.128100,13.631658,46.178532,44.993523,13.798742
50.818740,36.199629,16.894442,48.208054,38.640791,14.128149,48.193805,40.037341,16.629360,47.565509,40.125922,13.654018,47.495478,45.011276,14.757079
51.405577,37.139400,16.985912,48.272261,38.698351,14.140002,48.210339,40.097737,16.735568,47.438665,40.235781,13.870881,48.682773,44.849191,15.540879
51.705414,37.046236,17.560724,48.300761,38.629671,14.185667,48.225083,40.138957,16.786705,47.456835,40.321206,13.694835,49.001281,44.406691,15.790293
51.902978,36.521861,17.185605,48.237102,38.771366,14.281253,48.261894,40.191793,16.872686,47.607713,40.492334,13.900599,48.614756,44.772199,15.551520
51.700470,35.611165,16.365813,48.373153,38.767976,14.224203,48.275350,40.264503,16.968358,47.665777,40.524502,14.013095,47.379357,45.127084,14.269282
50.604260,34.735358,15.529123,48.349256,38.925344,14.300097,48.318287,40.305622,17.035830,47.636941,40.363030,14.183338,45.713904,44.413090,12.999234
49.220664,34.181048,14.848038,48.421276,38.979475,14.390382,48.350439,40.379609,17.114440,47.896138,40.578891,14.276521,44.553100,43.250489,12.422253
47.673203,34.148244,14.371897,48.484442,39.079973,14.531657,48.359852,40.458970,17.194048,47.880783,40.783375,14.284976,43.525204,42.044647,12.494773
46.639988,34.535634,14.152073,48.546094,39.102308,14.509048,48.409792,40.493035,17.252814,47.916669,40.751111,14.095649,43.085607,41.082233,12.897389
46.149259,34.867609,14.320882,48.514444,39.263193,14.506582,48.416371,40.553143,17.347480,47.915592,40.797606,14.230823,43.012980,40.703982,13.285733
46.215379,34.729332,14.625205,48.552065,39.338035,14.462541,48.455251,40.593173,17.447846,47.707259,40.693762,14.467106,42.952246,41.357507,13.449677
47.162720,34.443020,15.146812,48.623758,39.405963,14.652181,48.482538,40.633119,17.499458,47.850169,40.829066,14.527324,43.212108,42.620152,13.964586
48.539938,34.531881,15.909389,48.656810,39.428862,14.831581,48.493309,40.731340,17.578227,47.799052,40.982783,14.734163,43.862389,44.104615,14.466541
50.060752,35.106551,16.466216,48.667943,39.537159,14.927508,48.521662,40.755912,17.617964,47.729249,41.038472,14.552628,44.854500,45.375650,14.682671
51.195729,36.048984,17.067196,48.650917,39.502699,14.951774,48.525286,40.815801,17.714265,47.973278,40.862302,14.715400,46.429027,45.891851,15.459255
51.853419,36.883528,17.518475,48.671101,39.557634,14.947104,48.556759,40.882657,17.822830,47.752628,41.169419,14.801996,47.566937,45.873951,16.182048
51.981801,37.618455,17.642013,48.645862,39.547407,15.041905,48.572355,40.911143,17.871763,47.678956,41.285665,15.034339,47.982203,45.724500,16.425254
52.473022,37.476321,17.821825,48.845533,39.622765,15.061627,48.584677,40.981035,17.960525,47.740141,41.211529,15.116535,47.914202,46.071221,16.305392
52.417186,37.184323,17.717259,48.918454,39.745738,15.169596,48.607040,41.079022,18.037124,47.916531,41.479851,15.224633,47.713294,46.328028,15.435436
51.821803,36.702046,16.118952,48.943856,39.771144,15.354887,48.644471,41.103571,18.083199,47.849850,41.312114,15.178061,46.598238,45.703281,15.311229
51.242675,35.686638,16.023431,48.840185,39.780199,15.214457,48.675286,41.155233,18.200041,47.995510,41.451108,15.273016,45.576941,45.082900,14.065352
50.295915,35.284730,15.383970,48.925122,39.877234,15.291029,48.680535,41.235263,18.300321,48.121246,41.517682,15.315021,44.679930,44.215266,13.806638
49.016834,35.166729,14.954138,48.926149,39.969743,15.469968,48.703623,41.280270,18.349844,48.121980,41.612555,15.600361,43.753769,43.506828,13.766849
48.244477,35.429344,15.086207,48.933636,40.177985,15.574483,48.754015,41.362844,18.416123,48.143283,41.589342,15.628589,43.593578,42.771487,13.956016
47.781627,35.382295,15.219753,49.002247,40.218974,15.610718,48.777142,41.414110,18.537830,48.141775,41.604148,15.667118,43.339670,42.479618,14.418606
47.729150,35.629363,15.211812,48.866098,40.342836,15.695958,48.800264,41.441928,18.607416,48.175157,41.727408,15.941044,43.300301,42.483248,14.803456
48.194290,35.317998,15.779284,48.975708,40.350630,15.798221,48.818119,41.506377,18.677696,48.272406,41.938918,15.757633,43.153119,43.085065,15.190409
49.637660,35.677462,16.676997,48.904406,40.305499,15.854181,48.836345,41.591086,18.768324,48.115841,41.909246,15.932057,43.577206,44.716483,15.528647
50.518605,36.124546,17.360052,49.072828,40.527464,15.856718,48.869962,41.628337,18.810133,48.089120,41.942487,15.897463,44.452826,45.742866,16.231401
51.854245,36.738488,17.706840,48.970953,40.486678,15.886446,48.884590,41.684354,18.902182,48.168121,41.872933,16.081359,45.475602,46.331414,16.489121
52.275869,37.840636,18.123582,49.167042,40.473179,16.049955,48.919653,41.736435,19.011490,47.905317,41.955355,16.075980,46.177129,46.650942,17.050590
52.643213,38.847034,18.211754,49.170418,40.591833,16.117317,48.932600,41.773271,19.059764,48.038554,41.986871,16.304565,46.750482,46.665561,17.045614
53.110956,38.651498,18.540484,49.208082,40.659264,16.107956,48.929491,41.849049,19.146263,47.991236,42.154552,16.311379,46.984818,46.872263,17.130372
53.365645,38.665207,18.486531,49.285844,40.963957,16.167414,48.946383,41.914893,19.251276,48.053743,42.159720,16.379422,47.130707,47.204105,16.707099
52.692986,38.341361,17.018478,49.320633,40.913600,16.271486,48.993958,41.957415,19.312851,48.088442,42.147824,16.506547,46.732926,46.789477,16.318213
52.625757,37.420966,17.026522,49.397614,40.915030,16.306277,49.030627,42.009887,19.405720,48.337616,42.462803,16.605366,46.192923,46.699799,15.773338
51.714032,37.514769,15.968258,49.350504,40.795033,16.402889,49.029458,42.096276,19.503291,48.237487,42.362041,16.851829,45.545096,45.933736,15.403828
50.815325,37.052221,15.693570,49.288807,40.999085,16.466945,49.064558,42.150394,19.571871,48.197040,42.408064,17.055723,44.822800,45.589601,15.335524
50.157610,36.733888,15.587496,49.363751,40.959554,16.598221,49.130218,42.196030,19.647140,48.241549,42.462441,16.924879,44.212926,45.045351,15.233256
49.702903,36.701114,15.540199,49.426575,41.179869,16.768088,49.119001,42.282348,19.737499,48.371447,42.691754,16.949333,43.768932,44.453787,15.224503
49.110669,36.518870,16.235289,49.364465,41.066216,16.792270,49.136347,42.342994,19.816602,48.329869,42.743757,17.153061,43.609103,43.984447,16.105038
49.318051,36.321741,16.398560,49.330192,41.314234,16.964397,49.160491,42.381911,19.872508,48.323140,42.827263,17.387611,43.655628,43.868806,16.151348
49.798781,36.604216,16.321450,49.387386,41.359668,16.967498,49.182720,42.467354,19.969557,48.273876,42.761781,17.470626,43.479074,44.553317,16.557842
50.279639,36.608412,16.995979,49.338760,41.585248,17.037207,49.219999,42.518673,20.054240,48.354578,43.093350,17.297317,43.906629,45.007981,16.841120
51.284406,37.136781,17.459054,49.405457,41.486419,17.122338,49.242674,42.553644,20.113486,48.315513,42.972757,17.528205,44.568439,45.961662,17.428692
52.184099,37.690535,18.101446,49.513439,41.529865,17.039556,49.267841,42.638253,20.210602,48.236801,43.041635,17.601623,45.138316,46.882299,18.229758
52.728251,38.472971,18.399897,49.538505,41.744144,17.089922,49.282911,42.689073,20.291348,48.294558,43.066799,17.705009,46.163386,47.343332,18.676039
53.123998,39.291577,18.838965,49.457262,41.752632,17.239285,49.332582,42.714073,20.357210,48.367406,43.048459,17.746924,46.697446,47.407406,18.748768
53.322450,39.811443,18.788543,49.435137,41.915998,17.291551,49.333915,42.797978,20.455827,48.105656,43.074657,18.091852,47.461100,47.804260,18.913542
53.499123,39.544335,19.364716,49.521573,42.136286,17.279319,49.357172,42.874700,20.530884,48.154377,43.164329,18.089322,48.065499,47.639814,19.188113
53.821944,39.067151,18.458412,49.600229,42.118681,17.284491,49.384724,42.895784,20.594800,48.308886,43.295064,17.943662,47.047853,47.792914,18.619487
53.254025,38.562166,17.809399,49.600181,42.212838,17.294932,49.399362,42.981148,20.694632,48.293300,43.282814,18.355506,46.307267,47.631198,18.010060
52.383792,37.742921,17.234731,49.647484,42.193032,17.445438,49.431910,43.054522,20.803470,48.564449,43.297633,18.443516,45.596215,46.479699,17.115461
50.917244,38.109582,16.693142,49.600780,42.228186,17.671553,49.483275,43.111157,20.848638,48.602655,43.553757,18.363084,44.974205,45.659949,16.856488
49.954565,37.826119,16.637592,49.703597,42.277154,17.725379,49.496722,43.200835,20.915344,48.658229,43.729441,18.398419,44.293282,45.205780,16.924435
49.485514,37.735981,16.973784,49.654770,42.387224,17.868357,49.520062,43.270585,21.023695,48.596158,43.652726,18.382361,44.016725,44.401143,16.912742
49.262075,37.623729,17.119611,49.641018,42.401156,18.048873,49.549436,43.315316,21.105297,48.635974,43.670843,18.380773,44.136619,44.227253,17.267845
49.304133,37.546311,17.170361,49.827365,42.694552,18.042587,49.603703,43.337863,21.191143,48.685239,43.913134,18.572957,43.957917,44.479947,17.333592
