pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.002679,42.294938,9.420462,37.371590,39.220499,12.670249,35.263332,37.676840,11.144792,37.990171,37.420805,12.622386,38.149584,32.709251,10.755588
34.324570,41.112857,8.631023,37.374709,39.407385,12.587906,35.185229,37.702579,11.244145,37.876679,37.331396,12.846871,37.374730,33.475035,9.554639
34.262475,41.155850,9.005248,37.218695,39.314243,12.602836,35.092632,37.684718,11.266136,37.742121,37.265102,12.698772,37.136412,33.604034,9.171539
34.675066,42.424067,9.305179,37.266627,39.037823,12.675675,34.986933,37.669217,11.274737,37.601274,37.256300,12.910872,37.966906,33.244828,9.992375
35.391045,43.852292,10.589038,37.038084,39.147684,12.734461,34.895801,37.682696,11.315062,37.718408,37.297212,12.807261,39.038097,32.778804,10.957789
35.945219,44.287806,12.846989,37.385210,39.292981,12.723814,34.837970,37.697608,11.513345,37.412702,37.310000,12.879389,39.790468,33.142862,12.862313
35.918341,43.317242,15.237736,37.269791,39.286483,12.776571,34.798517,37.669800,11.500155,37.448586,37.207723,12.973173,39.983556,33.504375,14.685598
36.310841,42.445189,16.849612,37.282150,39.316789,12.936000,34.700251,37.663193,11.561100,37.331822,37.207472,12.943949,39.860005,34.138545,16.029879
36.516443,41.130058,17.775294,37.252335,39.610235,12.998429,34.615834,37.644905,11.591870,37.374572,37.247946,12.898379,39.397787,34.681843,17.102210
36.634066,40.728210,17.753965,36.922881,39.111754,13.127667,34.556710,37.655263,11.632368,37.423256,37.157713,13.112950,39.055064,35.280641,17.443509
36.657793,41.742702,17.454735,36.963363,39.090775,13.060837,34.495291,37.693242,11.720356,37.240742,37.080763,13.341439,39.305654,34.973067,17.204576
35.813046,42.809820,16.805668,36.881536,39.159997,13.072873,34.407087,37.678981,11.760348,37.381942,37.248279,13.298769,39.196234,33.887577,16.429218
34.988921,43.429545,15.665201,36.600872,39.252449,13.670972,34.312418,37.685456,11.855321,37.119500,37.059529,13.061433,39.026359,32.737402,15.157570
34.767432,43.468319,13.636012,36.755312,39.327312,13.685048,34.260257,37.696788,11.892981,36.969031,37.024663,13.196166,38.475047,32.083749,13.679751
34.118881,43.174090,11.893089,36.589698,39.219077,13.754001,34.204298,37.721983,11.962024,36.895821,37.030600,13.198373,37.243810,32.820073,11.199286
33.829629,42.234590,10.704740,36.575638,39.166149,13.731239,34.106980,37.723802,12.035502,36.873058,36.945437,13.238983,36.602841,33.273656,10.002700
33.410689,41.714966,10.428239,36.443566,39.135098,13.737336,34.017002,37.702655,12.087586,36.881940,37.095294,13.278070,35.806767,33.796664,9.254239
33.401641,42.254093,11.058480,36.338066,39.021993,13.765287,33.958028,37.739789,12.167980,36.742509,36.824299,13.317559,35.651761,33.170545,10.013519
34.066638,43.180667,12.127016,36.425649,39.069804,13.690539,33.889498,37.736890,12.211133,36.599728,36.890255,13.269709,36.455781,32.958878,10.395590
34.982888,43.707594,14.243785,36.249993,38.943680,13.867346,33.808021,37.756737,12.305924,36.367427,36.971299,13.180325,37.676212,32.414954,11.593424
35.967410,43.296235,16.147225,36.143133,38.953308,13.892772,33.705430,37.730345,12.340605,36.327057,36.944669,13.298243,38.204401,32.366442,13.229048
35.825625,41.866563,17.652023,36.182851,38.944882,13.857169,33.627715,37.729205,12.373370,36.357840,36.890796,13.221216,38.714325,32.846375,14.880793
36.352773,40.411989,18.495181,36.258814,38.883300,13.972274,33.554355,37.754934,12.469266,36.262629,37.010797,13.300770,38.627716,33.692632,16.255913
36.728165,39.916297,18.891949,36.286468,38.907745,13.859956,33.513028,37.765887,12.495008,36.109493,36.846117,13.470965,38.513173,33.961795,16.701658
36.659522,40.181927,18.765275,36.056405,38.949373,14.070906,33.320827,37.976707,12.597202,36.139432,36.820060,13.422846,38.528699,33.977034,17.142140
36.128234,40.914811,18.705692,36.086707,38.756537,14.042223,33.258456,37.976329,12.629087,36.406782,37.034462,13.395124,38.658163,33.399625,16.373548
