pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z
46.424322,23.203858,9.484528,49.112362,27.876346,11.165567,51.276663,26.257167,13.944828,51.330319,29.184618,12.162751,56.648476,30.219032,12.735255
45.318646,23.930771,9.578855,49.099344,27.601927,10.933426,51.276856,26.256505,14.027368,51.308527,28.869726,12.305042,55.331156,32.273584,13.071910
44.306140,25.402145,9.820753,49.146355,27.778922,10.856619,51.243837,26.275811,14.100254,51.242986,28.916849,12.392637,53.676175,33.775808,13.459555
43.798136,26.709425,10.307476,49.003234,27.957989,11.069241,51.114439,26.366913,14.130994,51.213536,29.021551,12.504966,51.878178,34.438273,13.943852
43.528573,27.962403,10.883764,49.095084,27.691309,10.961356,51.055941,26.456095,14.182162,51.089998,29.063993,12.456193,50.354216,34.953642,13.650712
43.667212,28.641409,11.171684,48.968589,27.993006,11.220925,51.042896,26.444296,14.224386,51.046819,29.209645,12.455615,50.401964,34.758332,13.873894
43.698949,28.188357,10.748991,49.013765,27.857902,11.048577,51.041131,26.436508,14.284723,51.101079,29.113220,12.487663,51.577914,35.072024,13.698346
43.923682,27.475475,9.791439,49.093669,27.987490,11.176012,51.006282,26.445083,14.370911,51.118570,28.914972,12.799648,52.709788,34.430860,14.340933
44.195590,26.182002,9.364654,49.098527,27.809331,11.114186,50.983652,26.469108,14.434876,51.062534,29.036449,12.691174,54.479630,33.037370,15.120571
45.219765,24.686103,9.083699,49.068022,27.676002,11.205443,50.964298,26.516382,14.519427,51.182274,29.149156,12.804366,55.763960,31.529528,15.189499
46.563302,23.344428,9.414146,49.039909,27.966404,11.468756,50.956783,26.510188,14.567900,51.167833,29.148000,12.732575,56.212765,29.599911,15.155240
47.433549,22.599524,9.614798,49.083843,27.743470,11.656359,50.960967,26.487248,14.635876,51.178158,29.155133,12.805035,56.177766,28.261323,15.100882
48.229292,22.658982,10.275500,49.055673,27.698303,11.587528,50.909575,26.528651,14.736571,50.987019,28.967311,12.864800,55.302964,28.416391,16.267695
47.882134,22.538866,10.656055,48.907388,27.851908,11.714697,50.880291,26.579419,14.834197,50.944255,29.154914,13.124872,55.576569,29.692731,16.158092
46.826709,22.808511,10.776070,48.983523,27.647324,11.900623,50.848469,26.622296,14.941000,51.030979,29.012859,13.189695,55.416121,31.429081,15.704337
45.774836,23.764029,10.057944,49.031258,27.688430,11.740291,50.860309,26.591083,15.005603,50.915514,29.301761,13.196111,53.485098,34.220419,14.308504
44.765242,25.331001,9.802111,48.986515,27.819839,11.603292,50.853694,26.588852,15.052472,50.846191,29.096552,13.227913,51.730240,35.284867,14.063613
44.362888,26.883403,9.842211,48.929656,27.989090,11.627920,50.847297,26.578222,15.095888,50.980640,29.361717,13.213477,49.368955,35.398717,13.794851
44.238943,28.242879,10.341818,49.115320,27.997927,11.682544,50.836834,26.524672,15.158498,50.803773,29.025932,13.280876,47.973425,34.680134,13.657645
43.870315,29.065314,10.437692,48.906382,27.723573,11.563358,50.806556,26.486449,15.185670,50.862584,29.223948,13.327372,47.680738,34.678525,13.804110
44.134455,28.314749,10.087309,48.917561,27.699363,11.738041,50.795158,26.511214,15.252679,50.854821,29.126672,13.486801,49.288964,35.159431,13.982148
44.728598,26.894649,9.085939,49.173159,27.657868,11.649895,50.744916,26.539197,15.340809,50.826753,29.315646,13.517092,50.540009,35.236361,14.327491
45.827082,25.172918,8.624826,49.012721,27.550589,11.782906,50.736329,26.606365,15.469088,50.784337,29.394224,13.934469,52.850610,34.150691,15.493441
47.404108,23.912548,9.029669,49.152752,27.824977,12.023068,50.726304,26.658172,15.592785,50.735838,29.461699,13.866258,54.162649,32.832252,15.649046
48.718065,22.853612,9.791076,49.393189,27.762218,12.147698,50.703339,26.710588,15.690511,50.673366,29.419039,13.884255,55.348843,31.526990,16.030084
49.648395,22.421341,10.854262,49.348708,27.623382,12.283634,50.528760,26.713592,15.835943,50.699317,29.511365,14.096431,55.371822,29.979729,17.011629
49.672925,22.343795,11.668108,49.124646,27.677281,12.434920,50.510814,26.749019,15.943270,50.597494,29.459181,14.049691,54.578354,29.849441,17.876888
48.285216,22.166790,12.032419,49.318466,27.666276,12.464755,50.506003,26.758349,16.036640,50.563099,29.527581,14.353141,53.996955,31.326127,18.137734
47.107718,22.927039,10.814554,49.322620,27.834121,12.504732,50.488493,26.765008,16.098301,50.471126,29.440457,14.269106,52.749308,33.335776,17.261881
45.942367,24.468545,9.600794,49.204338,27.732680,12.609650,50.484035,26.750682,16.156303,50.502941,29.353014,14.342449,50.566213,34.742641,16.136439
45.327006,26.365824,9.434389,49.262898,27.882915,12.594153,50.493680,26.720862,16.216978,50.288473,29.650463,14.335758,48.343771,34.635426,15.059160
44.653779,27.935672,10.056726,49.408120,27.782058,12.572474,50.478848,26.719846,16.267494,50.409011,29.698203,14.303052,46.619588,33.643367,14.543197
44.568378,28.475179,10.528200,49.509609,27.813955,12.591069,50.445956,26.751576,16.354906,50.625028,29.377383,14.273860,46.247100,33.781848,13.686414
44.833638,27.462070,10.125863,49.500780,27.731966,12.636722,50.433025,26.787268,16.472113,50.515138,29.486215,14.442335,46.934948,34.378606,13.903239
45.590344,26.021770,9.461211,49.217243,27.874063,12.677627,50.432868,26.816175,16.563723,50.413252,29.433925,14.545578,47.791507,34.959228,14.412148
