pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z
41.307853,18.089202,-1.273020,43.783471,21.050785,2.595506,43.242576,17.958864,3.217029,45.424253,20.039619,4.657156,46.165726,15.209417,2.368546
41.281010,19.433058,-1.978806,43.970515,21.134224,2.801768,43.169251,17.919758,3.245653,45.381226,20.044613,4.583256,47.555051,15.025261,3.606229
41.285303,21.738488,-1.768840,43.935113,20.883172,2.622700,43.105255,17.889403,3.275292,45.390589,20.049551,4.409622,48.818188,16.150671,5.241852
40.658303,23.837192,-0.590281,43.899968,21.238411,2.767272,43.180717,17.803926,3.452648,45.211724,19.979460,4.541092,49.172628,16.908190,7.517894
40.422079,24.982704,1.794005,43.970781,21.052018,2.796363,43.053812,17.863703,3.434637,45.334205,20.092967,4.768183,48.533946,18.856118,9.185294
40.292592,25.500841,3.703873,43.899351,21.020366,2.853277,43.009579,17.832873,3.479079,45.268520,20.349977,4.878848,46.212659,20.557637,9.786085
40.455714,25.159271,5.369268,43.840827,21.171931,3.003061,42.956061,17.801631,3.502611,45.070151,20.081549,5.036941,45.069286,21.878403,9.685422
40.434285,25.006282,6.271024,43.863838,21.075407,3.078438,42.886522,17.775120,3.538260,45.049956,19.970001,4.947413,44.247026,22.432351,9.603459
40.559385,25.239774,6.142303,43.594702,21.144718,3.150321,42.827900,17.798197,3.619767,45.020147,19.871341,4.974477,44.442971,22.607516,9.700694
39.866179,25.181599,5.096655,43.770643,21.045771,3.005101,42.790735,17.778322,3.654071,45.007391,20.015153,5.070982,45.429115,20.927377,10.727392
39.165130,24.583256,4.101188,43.746770,20.863551,2.847158,42.809473,17.709829,3.746884,44.905086,19.829149,5.111259,46.499093,18.459110,10.164648
38.680882,23.743108,2.502644,43.556035,20.916330,3.547808,42.838633,17.633969,3.844250,45.042882,19.980901,5.243365,47.202561,16.667228,9.350150
39.211886,21.741665,0.367322,43.509841,20.875095,3.430304,42.850675,17.541897,3.942060,45.093189,19.926611,5.358083,47.544440,15.009898,7.744725
40.008390,19.708486,-0.792482,43.358319,20.951529,3.610133,42.851972,17.508961,4.056972,44.913242,19.674193,5.442352,46.256551,14.464704,5.326347
40.884637,17.911093,-0.747107,43.452393,20.871427,3.356696,42.827652,17.458504,4.188753,44.923498,19.617925,5.434886,45.458211,14.590323,4.110000
41.228222,17.598658,-0.177377,43.370329,20.758587,3.343063,42.700800,17.440017,4.315048,45.048158,19.759159,5.516191,45.290587,14.350572,3.746258
41.063884,18.337862,-0.950334,43.241560,20.845968,3.443910,42.551462,17.492664,4.356381,44.721912,19.538814,5.646988,46.375029,14.251226,4.130721
41.170531,20.259619,-1.108624,43.358719,20.812471,3.439688,42.489998,17.476711,4.386420,44.876233,19.584097,5.711067,47.597495,14.939755,5.623725
40.563611,22.244370,-0.608340,43.392816,20.903636,3.650368,42.450663,17.463331,4.418220,44.667735,19.472605,5.763344,48.646962,16.127664,7.689798
39.904772,23.973016,1.136831,43.193291,20.840609,3.693618,42.423103,17.444150,4.441955,44.647639,19.748033,5.685290,47.952224,17.926961,9.759909
39.746132,24.680526,3.070235,43.215784,20.862920,3.883161,42.361541,17.410574,4.470428,44.686125,19.536394,5.763588,45.865227,19.758141,10.574547
39.527195,24.825896,5.273175,43.157009,20.842308,4.015050,42.280959,17.369750,4.508769,44.667254,19.788433,5.841844,44.585614,21.086247,10.894292
39.772445,24.557278,6.400637,43.016857,20.758433,4.033175,42.383533,17.274904,4.651050,44.505491,19.671578,5.853069,43.840543,21.760334,10.795851
39.879529,24.705965,7.087767,43.062700,20.816037,4.203274,42.285509,17.180985,4.747354,44.432148,19.570725,5.998633,43.504619,22.115732,10.731157
39.817449,25.303256,6.110180,43.074680,20.597849,4.095941,42.261651,17.173442,4.861951,44.451542,19.444900,6.115810,44.757661,21.112989,10.889857
39.587736,24.526464,5.027003,43.132770,20.625900,4.229003,42.227913,17.131968,4.923434,44.355650,19.434908,6.169245,45.490980,20.080906,11.313719
38.792914,24.488950,4.156878,43.073979,20.753258,4.318922,42.166304,17.106754,4.953017,44.395219,19.314427,6.227664,46.329906,18.220765,11.108688
38.846327,22.881007,1.519886,43.086361,20.744090,4.338049,42.079692,17.089614,5.009498,44.443837,19.442456,6.542321,47.324630,16.036359,9.680072
39.445807,20.960683,-0.067793,42.930574,20.474891,4.329913,42.062109,17.041656,5.150233,44.265918,19.203381,6.494539,47.072983,15.657427,9.509148
40.133300,19.201727,-0.170666,42.733799,20.408958,4.310260,41.732007,17.136671,5.076559,44.219068,19.286481,6.647608,45.765355,14.411699,6.394048
40.195378,17.853057,-0.076647,42.657853,20.516630,4.422269,41.639939,17.145169,5.078994,44.170020,19.227809,6.684159,45.247931,14.299263,5.533239
40.257864,17.515433,0.271525,42.845631,20.413356,4.286139,41.603459,17.122185,5.133693,44.127471,19.076071,6.763261,45.984449,13.998835,5.540194
39.802505,19.092227,-0.148967,42.746894,20.319835,4.507755,41.582384,17.071337,5.210487,44.075565,19.148492,6.863866,47.133066,14.405869,6.820973
40.059809,21.044689,0.159233,42.662001,20.290761,4.371287,41.540360,17.017674,5.285579,43.894605,19.122475,6.543635,47.881065,15.638817,8.309387
39.626505,22.895592,1.206047,42.613128,20.252599,4.587574,41.508166,17.004118,5.334695,43.988268,19.184011,6.944460,47.830415,16.988587,10.365648
39.357898,24.180607,3.041497,42.547892,20.408045,4.724269,41.431672,17.005296,5.428190,43.832338,19.286183,6.866472,46.683181,18.815337,11.228556
39.110081,24.516969,4.951503,42.649536,20.259706,4.794965,41.409750,16.940003,5.490398,43.922030,19.314810,6.790216,44.649101,20.475212,11.634384
39.143511,24.563752,6.402214,42.570378,20.308565,4.934039,41.356323,16.872431,5.567662,43.835088,19.190141,7.016721,43.759374,21.418500,11.775756
39.153035,24.560644,7.309146,42.580090,20.281824,4.893864,41.334596,16.864662,5.610481,43.942938,19.162852,7.009239,43.270976,21.903582,11.725452
39.299676,24.945000,7.223372,42.480171,19.999194,4.919563,41.288997,16.857958,5.673712,43.945644,19.349823,7.076704,43.314559,21.976961,11.896459
38.729854,24.821986,6.348342,42.304586,20.052592,4.962528,41.231849,16.806801,5.765120,43.777187,19.324216,7.070485,44.312587,20.799168,12.029713
38.495409,23.604796,4.820912,42.269179,20.153826,5.281231,41.154452,16.763961,5.876379,43.697803,19.231429,7.377276,44.991843,19.258537,12.325645
38.141794,23.185311,3.659314,42.248727,20.001818,5.113441,41.088666,16.743909,5.934095,43.530910,19.136486,7.497106,45.641776,17.504375,11.999438
38.253496,21.255611,1.688265,42.172247,20.011171,5.147096,41.052400,16.735133,5.988975,43.506111,19.200900,7.668406,46.623431,15.755799,11.174356
38.932435,19.397230,0.742149,42.045219,20.021830,5.304332,41.021228,16.730957,6.055726,43.541522,18.874947,7.683975,47.000862,14.020804,9.269393
39.528333,17.629583,0.911342,41.908540,20.123878,5.316468,41.006140,16.678564,6.121361,43.429290,18.816848,7.658919,45.174370,13.789908,8.176693
39.487268,16.959966,1.628512,41.717258,19.897743,5.218870,40.951011,16.632275,6.200260,43.477708,18.779555,7.932776,44.858009,13.649999,7.243968
39.262127,17.443600,1.195811,41.813715,19.925631,5.222243,40.856871,16.605683,6.270983,43.382991,18.902862,7.864460,45.449640,13.637140,7.476782
39.450624,18.730226,0.723960,41.776906,19.870035,5.252789,40.777954,16.554542,6.384622,43.268366,18.703189,7.723336,46.342128,14.404561,8.521600
39.503649,20.697784,1.198921,41.758360,19.793986,5.505665,40.738494,16.517077,6.486219,43.221396,18.861221,7.934306,47.023502,15.451590,9.958016
39.052901,22.709099,2.440570,41.953142,19.778072,5.697271,40.673890,16.504688,6.555271,43.258542,18.839653,7.895645,46.742043,16.799658,11.746168
38.838697,23.926145,4.287166,41.794996,19.801340,5.712681,40.633390,16.503694,6.623892,43.141364,18.728216,7.920452,45.001893,18.915454,12.672103
38.357925,24.158239,5.769052,41.791060,19.767169,5.950717,40.578810,16.443243,6.690658,43.176001,18.597260,7.926295,43.904835,20.289334,12.860353
38.502194,24.176168,6.984845,41.838787,19.821620,5.984782,40.583239,16.379547,6.760401,43.149419,18.685642,8.020261,43.056870,21.167500,12.940046
38.559357,24.237772,7.943993,41.780295,19.679281,6.057433,40.532598,16.353017,6.804811,43.012043,18.643765,8.161929,42.758048,21.688122,12.721195
38.670950,24.841391,7.538026,41.802037,19.766125,6.015296,40.526817,16.287924,6.807193,42.862825,18.810829,8.324848,43.025313,21.348066,12.625500
38.847544,24.172115,6.605743,41.798693,19.494948,5.991756,40.484690,16.223242,6.858629,42.862556,18.642320,8.310830,43.517906,20.799885,13.180212
38.452158,23.712455,5.295270,41.756726,19.567221,6.192318,40.428811,16.158135,6.941387,42.981255,18.639107,8.460331,44.223340,18.909177,13.542697
38.037807,22.932627,3.992736,41.493980,19.435354,6.205957,40.353874,16.144938,7.010106,42.858244,18.471831,8.403844,45.588151,17.499712,13.113373
38.228436,21.331435,2.180924,41.292800,19.480764,6.303517,40.307161,16.147088,7.080889,42.735905,18.462528,8.623156,45.878726,15.615051,11.867366
38.976339,19.600101,1.650160,41.237104,19.462366,6.361526,40.290619,16.112653,7.126729,42.869451,18.408081,8.711151,45.436676,14.194858,10.069296
39.104355,17.955185,1.658721,41.221180,19.362811,6.364222,40.241435,16.042165,7.233772,42.518047,18.271652,8.828610,44.706822,13.401727,9.658905
39.208255,16.861787,2.091862,41.207672,19.191456,6.354460,40.158485,16.021170,7.304436,42.463297,18.267504,9.054673,44.295921,13.333763,8.724683
38.673841,17.060230,2.225853,41.165472,19.116007,6.319623,40.094229,16.036298,7.390348,42.549746,18.261467,9.081509,44.883521,13.153307,9.111936
38.898821,18.925960,1.958124,40.995340,19.238452,6.584480,40.017241,15.983372,7.454936,42.449313,18.117603,9.020240,45.749549,14.037654,10.336700
38.499674,20.803215,2.465287,41.009222,19.361335,6.634370,40.015128,15.905747,7.546759,42.416386,18.224859,9.090997,46.064993,15.855437,12.003819
38.365020,22.700361,3.892048,41.191231,19.108840,6.606601,39.958802,15.878058,7.604698,42.408402,18.344755,9.102851,45.137190,17.449292,13.255498
38.064165,23.658141,5.830520,41.173352,19.229036,6.856936,39.929986,15.871041,7.657920,42.447025,18.176801,9.078328,43.486853,19.197296,13.912964
37.844151,23.772662,7.442898,41.026415,18.998209,6.820158,39.880183,15.826824,7.735142,42.293053,17.999235,9.213908,42.550914,20.432511,13.978446
37.883060,23.899475,8.544254,41.035954,18.955805,6.924983,39.855614,15.768316,7.837342,42.333126,18.057746,9.101992,42.076209,21.026451,13.823332
38.281504,23.873356,9.052240,41.127828,19.046525,7.085780,39.792722,15.715924,7.929431,42.360416,18.201714,9.341733,42.001802,21.640082,13.487626
38.861042,23.957534,8.383371,41.082410,19.180852,7.049556,39.752941,15.673251,7.990336,42.143036,18.456173,9.388686,42.582869,20.809516,13.597297
38.216345,23.671450,7.527761,40.895556,19.088732,7.186444,39.693631,15.656429,8.066240,42.123560,18.100697,9.557960,42.894191,20.182876,14.215477
37.756382,23.195154,6.275344,40.805483,18.975218,7.169917,39.632880,15.624081,8.125997,42.047396,18.131399,9.678617,43.642668,18.780794,14.232165
37.443572,22.261679,4.845147,40.876153,19.142692,7.462927,39.588616,15.619769,8.174838,42.086662,18.220257,9.869460,44.713604,17.112893,14.147186
37.752424,20.542576,3.295269,40.614598,18.872863,7.489976,39.562359,15.608252,8.216505,42.091431,18.026712,9.949433,45.187810,15.004379,13.177828
38.326669,18.659483,2.435841,40.607815,18.795101,7.412849,39.471971,15.585833,8.290653,41.935012,17.885219,10.045698,44.189673,13.797268,11.880904
38.666588,16.995048,2.713405,40.515487,18.737014,7.356589,39.413244,15.573644,8.351213,41.726984,17.781889,10.206450,43.870120,12.888218,10.880503
38.432126,15.869152,3.395765,40.467462,18.715380,7.427149,39.403796,15.498599,8.455394,41.704939,17.635130,10.064267,43.140036,12.519676,10.078910
38.018378,15.954771,3.830275,40.565702,18.760998,7.444379,39.365455,15.461861,8.544191,41.741795,17.804822,10.183345,43.885748,12.529768,10.279816
38.167880,17.767851,3.138462,40.363782,18.691019,7.411012,39.302990,15.417364,8.609369,41.713884,17.588838,10.163989,44.680668,13.353140,11.618977
37.596793,19.735119,3.488539,40.444485,18.539610,7.746091,39.237208,15.384243,8.694800,41.652220,17.722161,10.244104,44.857065,15.164854,13.385297
37.312602,21.890740,4.716106,40.481890,18.513986,7.651459,39.193361,15.379971,8.759109,41.509240,17.900812,10.204333,44.129628,17.049591,14.715346
37.543569,23.108785,6.750200,40.265593,18.689108,8.049858,39.120647,15.335785,8.820166,41.441068,17.735278,10.291000,42.686369,18.561455,14.902168
37.651730,23.372657,8.626244,40.345652,18.617240,8.055982,39.076722,15.317659,8.874254,41.385091,17.709552,10.413690,41.657208,19.898626,15.065220
