pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z
34.368424,36.254508,11.073154,38.785881,33.216992,10.921850,37.738380,30.201563,10.247991,40.326792,32.028660,10.485025,43.908902,29.528391,8.106498
35.446187,36.583734,13.253802,38.743379,33.276167,10.891103,37.605638,30.272636,10.203687,40.372105,31.959676,10.550978,44.987703,30.211093,10.433644
37.119531,36.143007,14.799418,38.690079,33.222933,10.970549,37.584723,30.191204,10.318656,40.293160,31.876451,10.697234,45.098885,31.606762,13.011318
38.409997,35.587745,15.502312,38.554392,33.285624,11.167074,37.581092,30.126117,10.428195,40.336013,31.859796,10.816228,44.372491,32.009736,14.357326
38.876803,35.343194,15.708952,38.606516,33.288871,11.427270,37.606800,30.047809,10.526020,40.226293,31.835679,10.931703,43.915055,32.120976,14.785025
38.095072,35.614436,15.536281,38.557395,33.196089,11.414304,37.595554,30.005441,10.585018,40.197015,31.921376,11.116570,44.113762,31.223142,13.910567
36.278975,35.905449,15.170624,38.577046,33.302145,11.493350,37.773701,30.087949,10.620340,40.100906,31.907448,11.049332,44.768708,30.549936,13.127102
34.694362,35.648599,14.460521,38.436844,33.052230,11.562868,37.821100,30.039407,10.739833,40.000202,31.848199,11.055171,45.100651,29.152859,11.930831
34.197238,34.593892,12.462718,38.582292,33.214891,11.590624,37.807124,29.969592,10.829619,40.083792,31.718311,11.140133,43.093283,28.014721,10.085924
33.620074,34.074178,11.203829,38.443954,33.017836,11.499014,37.754000,29.907467,10.890811,39.932695,31.683853,11.282792,41.613531,27.575677,8.611379
33.561751,33.605158,10.168204,38.367132,33.002964,11.747553,37.681038,29.852611,10.954215,39.988340,31.434364,11.493186,39.892414,27.348319,8.254825
33.960838,33.448725,9.972286,38.425008,33.162308,11.834657,37.679768,29.828198,11.045036,40.017482,31.414535,11.563565,39.568193,27.420523,8.965688
34.082288,34.595227,9.810063,38.309730,32.897545,11.827546,37.708557,29.770007,11.133638,40.261061,31.337700,11.767973,40.340467,27.187747,8.950564
34.090888,35.485855,10.465802,38.301682,32.824885,12.099530,37.691746,29.757953,11.214762,40.263931,31.230767,11.818474,42.183950,27.792433,9.115991
34.643188,36.201352,11.312341,38.554361,32.721130,11.876704,37.641125,29.687458,11.373542,40.137141,31.216206,12.011863,43.936828,29.056390,11.002855
35.348551,36.442091,13.201060,38.471276,32.755821,11.889148,37.618864,29.547710,11.515355,39.947079,31.506824,11.773518,44.899999,30.509374,13.363998
36.258112,36.162674,14.883021,38.375731,32.754599,11.914561,37.597625,29.419199,11.635203,39.809491,31.330662,12.115828,44.416914,31.617565,15.161900
37.169741,35.527801,15.634506,38.259692,32.496709,12.103567,37.597395,29.372899,11.721265,39.749146,31.392069,12.049754,43.447890,31.682904,15.810465
37.604784,35.447463,16.110660,38.205196,32.461950,12.073902,37.615041,29.326341,11.821907,39.750625,31.367980,12.069641,43.245669,31.957991,16.294323
36.791013,35.448206,15.991958,38.162430,32.471936,12.209465,37.605528,29.300286,11.902303,39.821856,31.313563,12.133019,43.554643,31.863446,16.155644
35.205313,35.613209,15.075323,38.088907,32.348831,12.325301,37.593607,29.268169,11.969450,39.875999,31.272857,12.221722,43.901219,30.505994,15.528908
34.035567,35.671797,13.407257,38.177743,32.174465,12.439245,37.556784,29.189779,12.092191,39.939300,31.163269,12.327541,44.492837,29.311391,14.436232
33.294987,34.514037,11.910014,38.237045,32.238097,12.416857,37.482162,29.143938,12.194016,39.900027,31.198794,12.421011,43.389367,27.797581,12.332299
33.218557,33.979777,11.037879,38.099932,32.364516,12.451474,37.419516,29.089578,12.366308,39.773161,31.231670,12.537062,42.064845,27.163110,10.722220
33.170195,32.935090,10.639573,37.979487,32.278990,12.438718,37.365884,29.093780,12.493107,39.762965,31.060799,12.763916,40.663222,26.769557,10.626624
33.530104,32.475055,10.759719,37.899611,32.096423,12.663974,37.335597,29.047701,12.618783,39.501506,31.140354,12.812304,40.926102,26.377552,10.988898
33.543378,32.883031,10.355137,37.838249,31.938844,12.571749,37.344101,29.002959,12.692857,39.455444,31.149818,12.968915,41.480728,26.801005,10.995208
34.053182,33.992447,10.876033,37.914286,32.081451,12.703201,37.441424,29.004242,12.828692,39.331738,31.134629,13.124397,42.950070,27.649816,11.820781
34.044155,34.926072,11.832306,38.146561,32.113538,12.769723,37.381118,28.982082,12.925658,39.290519,31.012072,13.215293,44.289836,28.680569,13.576237
34.390653,35.664143,13.303874,37.843683,31.927467,13.077384,37.295385,28.963971,13.049105,39.474031,31.257717,13.336838,44.296055,29.896028,15.533504
34.833715,35.733895,14.593276,37.858998,31.872361,13.179959,37.239105,28.908747,13.222779,39.216848,31.176671,13.484498,43.938775,31.019579,16.781004
35.189998,35.604941,15.466998,37.956807,31.766763,13.152345,37.191845,28.851963,13.363173,39.232284,31.111464,13.541051,43.172005,31.483347,17.558893
35.164783,35.570830,15.504924,37.838445,31.781024,13.288792,37.177103,28.812357,13.427042,39.179388,30.946552,13.675433,42.332874,31.859681,17.986094
34.986845,35.659713,15.395882,38.084515,31.893394,13.337050,37.172393,28.779691,13.478933,39.354585,30.683031,13.934092,42.586978,31.429457,17.683999
34.416090,35.868734,14.899812,37.939975,31.651708,13.253822,37.081867,28.877205,13.439117,39.365468,30.689963,13.931421,43.033483,31.103801,17.364356
33.783382,35.215325,13.791865,37.938332,31.791822,13.489615,36.883531,28.854897,13.527176,39.359150,30.610924,13.993308,43.536198,30.042345,16.482608
33.269338,34.218034,12.371130,37.790035,31.700476,13.495811,36.819168,28.772654,13.652651,39.125555,30.734271,14.301995,44.735376,28.878025,15.544811
33.601133,32.105643,10.638039,37.725790,31.650692,13.533165,36.797621,28.714983,13.731847,39.084113,30.764598,14.354321,44.325429,27.779653,14.806923
33.937277,31.038843,10.378842,37.737405,31.634024,13.707081,36.800251,28.659784,13.844544,39.209795,30.569460,14.544172,42.627014,26.998007,14.066051
34.176207,30.307588,10.177167,37.833443,31.691794,13.856044,36.731375,28.613300,13.935890,39.178145,30.513379,14.674552,42.605204,26.474939,14.405668
33.943178,31.346181,10.830849,37.741877,31.597006,13.787174,36.717981,28.572846,14.099540,39.018609,30.454760,14.776219,43.063990,26.683216,14.785256
34.029536,32.782893,10.905048,37.824488,31.422212,13.696485,36.672906,28.565697,14.193856,39.080741,30.369214,14.861213,43.700518,27.193346,15.268357
33.947531,33.976078,11.948620,37.713964,31.391305,13.889456,36.653928,28.549480,14.268924,38.953646,30.357388,15.180264,43.840103,28.447009,16.789236
34.254989,34.999122,13.097696,37.829844,31.464958,14.011144,36.661366,28.496656,14.397606,39.073736,30.280697,15.189121,43.355134,29.998291,17.961730
34.731027,35.297371,14.372300,37.637510,31.155864,14.173132,36.614020,28.433096,14.502479,38.828879,30.129801,15.270345,43.173895,30.747763,18.627141
34.814240,35.309831,15.485528,37.565871,31.221573,14.162292,36.575882,28.372440,14.613247,39.087368,30.241369,15.389273,42.472938,31.509585,19.552326
34.840549,35.615910,15.407180,37.811369,31.211642,14.196927,36.550596,28.352261,14.664054,38.962199,29.980495,15.580705,42.060435,31.532418,19.551723
34.648400,35.630351,15.235071,37.941242,31.160093,14.340634,36.555932,28.291297,14.757955,39.107568,30.104254,15.504325,41.642774,31.484185,19.949068
35.058169,35.353629,14.572207,37.750853,31.141785,14.356378,36.541869,28.268268,14.860172,39.209080,30.089522,15.580114,42.416284,30.876561,19.787301
34.082931,34.964875,13.712679,37.461689,30.966724,14.421361,36.503668,28.229192,14.998972,39.110106,29.947029,15.848273,43.156506,29.525658,18.931790
33.809414,33.750733,12.628357,37.640560,30.947249,14.402869,36.453634,28.220022,15.384652,39.055291,29.965519,15.862606,43.524038,28.212933,18.606070
33.696956,32.296270,11.494455,37.558449,30.938407,14.639110,36.458735,28.182503,15.566978,38.900529,30.011667,16.045924,43.420225,27.096210,17.644059
33.944462,30.683443,10.999584,37.732361,30.963914,14.738245,36.460151,28.151723,15.675693,38.960982,30.038664,16.071319,42.734717,25.775289,16.894107
34.096212,29.867636,11.486623,37.546076,30.906387,14.814820,36.424435,28.071960,15.786105,39.049878,30.129542,16.090396,41.883042,25.305722,16.540212
34.249934,29.898633,11.033588,37.530629,30.883892,14.846697,36.419028,28.032228,15.870739,38.782040,29.977621,16.259221,42.237398,25.711904,16.759741
34.338821,31.270386,11.412176,37.501848,30.684129,15.127218,36.389569,27.968913,15.961039,38.892919,29.894165,16.351593,42.876708,26.267502,17.360819
34.337289,32.516008,11.811429,37.536899,30.717861,15.224965,36.387998,27.905061,16.063042,39.059803,29.894220,16.531735,43.208203,27.539282,18.585099
34.421277,33.507091,12.611001,37.539120,30.807198,15.340456,36.380165,27.877021,16.207883,38.857255,29.995783,16.667102,43.259411,28.424270,19.303008
34.556249,34.597180,13.934927,37.575904,30.770528,15.408900,36.323252,27.840744,16.333149,38.873334,29.766845,16.862687,42.997696,29.602516,20.011921
34.885808,34.815447,14.724990,37.714601,30.796442,15.531159,36.256580,27.824844,16.473900,38.960503,29.646979,16.980701,41.736041,30.508893,20.682216
35.022123,35.152890,15.218215,37.335229,30.428129,15.555217,36.266074,27.782352,16.595956,39.083348,29.443265,17.214866,41.070062,31.081146,20.797840
35.179982,35.101083,15.332731,37.816786,30.568224,15.524653,36.261238,27.753394,16.684178,38.954875,29.356651,17.302868,41.070762,31.068641,20.899770
35.101698,35.066325,14.856336,37.501233,30.735078,15.929499,36.224649,27.681240,16.810013,38.809980,29.541033,17.374398,41.210188,31.140389,20.934081
34.945849,34.867631,14.388366,37.528986,30.456258,15.939065,36.301478,27.638306,16.948966,38.814225,29.477152,17.426317,42.587318,30.218801,20.696604
34.739971,34.022000,13.580379,37.427930,30.387226,16.059468,36.344942,27.555871,17.082989,38.841447,29.405383,17.699677,42.824679,28.915228,20.687950
34.454291,32.768493,12.368577,37.408785,30.248180,15.923539,36.306963,27.516422,17.182217,38.802800,29.381121,17.709065,42.882388,27.542981,20.258518
34.353504,31.371104,12.068863,37.413015,30.153279,16.284176,36.282251,27.489268,17.284645,38.804219,29.359833,17.726356,42.802312,26.478690,19.662039
34.702073,30.435305,11.806258,37.403454,30.289763,16.363897,36.265839,27.434626,17.408870,38.660047,29.341094,17.937074,41.913853,25.153785,19.052385
34.647650,29.001355,11.670271,37.403454,30.289763,16.363897,36.226488,27.382797,17.489178,38.616014,29.246993,18.000536,41.301282,24.940886,18.738515
34.542743,28.506320,12.447450,37.518558,30.228644,16.463757,36.250010,27.325159,17.602790,38.603314,29.224923,18.097753,41.589828,25.075367,19.367146
34.189025,30.137810,12.831099,37.556454,30.046026,16.413183,36.210372,27.293799,17.735006,38.539573,29.162502,18.339700,42.323335,25.718793,19.591578
34.181773,31.727532,13.699698,37.333991,30.191312,16.650051,36.206829,27.268867,17.863594,38.579661,29.165401,18.347579,42.691030,27.660255,20.958893
34.254983,33.267986,14.679339,37.322926,29.917356,16.725980,36.194826,27.279514,17.988484,38.576441,29.089653,18.609329,42.600608,29.030870,22.064686
34.653419,34.116763,16.127425,37.504040,29.963028,16.582402,36.162672,27.181304,18.098745,38.563586,29.227215,18.659519,41.083031,30.888270,22.147695
35.097752,34.430396,16.622235,37.302327,29.874282,16.639439,36.133201,27.119970,18.190953,38.476133,28.990004,18.839849,40.267374,31.896010,22.264735
35.598034,34.613497,16.844497,37.417179,30.168279,16.980442,36.113830,27.067939,18.299028,38.453924,29.020462,18.810109,39.596273,32.324987,22.287923
35.746030,34.654032,16.874242,37.282234,29.909340,17.279895,36.117146,27.052703,18.395712,38.560024,29.100200,18.916415,40.010983,31.694719,22.810383
35.861599,34.280945,16.379104,37.469311,29.884379,17.237548,36.125808,27.012889,18.543358,38.364075,28.989950,19.126715,40.628686,31.588560,22.364803
34.997147,33.581279,15.479511,37.324193,29.891760,17.321461,36.083858,26.975681,18.663037,38.514454,29.075637,19.106497,41.646651,30.610829,22.714127
34.669338,32.818984,14.624250,37.248655,29.808662,17.354856,36.099476,26.967088,18.799241,38.377414,28.874636,19.193616,42.315210,28.595922,22.654644
34.371241,31.093713,13.649049,37.145200,29.715857,17.358772,36.096245,26.977464,18.913637,38.419399,28.830955,19.271539,42.346033,27.531366,22.619955
34.319379,29.537467,13.422510,37.287339,29.735263,17.464825,36.071735,26.896389,19.031244,38.507356,28.855973,19.410089,42.188102,25.860143,21.842685
34.577118,27.929388,14.030960,37.339430,29.727292,17.682334,36.045065,26.874723,19.123840,38.489697,28.824041,19.574688,41.558911,25.068018,21.168149
34.702241,27.093999,14.117803,37.186018,29.386985,17.527796,36.003880,26.785808,19.245728,38.396627,28.949583,19.671628,41.404122,24.717387,21.204864
34.169645,28.411680,14.659771,37.124896,29.362198,17.816791,35.996783,26.778643,19.353158,38.360048,28.810633,19.857920,41.993460,25.045616,21.295693
34.409564,29.982479,14.417754,37.257424,29.468692,17.982393,36.024589,26.718213,19.480839,38.499152,28.912843,19.965384,42.290910,26.262378,22.369362
34.195067,31.605243,15.345662,37.243657,29.443094,18.092067,35.978832,26.693706,19.602996,38.430279,28.823663,20.071493,42.384420,27.886902,23.315225
34.417991,32.782163,16.353466,37.228281,29.419882,18.350228,35.999809,26.677355,19.742028,38.579596,28.790204,20.192791,41.766746,29.614069,24.199124
34.939649,33.531775,17.166560,37.238285,29.434774,18.317696,35.996041,26.687409,19.832319,38.527130,28.845278,20.206713,40.387411,30.927917,23.947266
35.080845,33.847725,18.035743,37.178712,29.402527,18.575194,35.987161,26.632876,19.955939,38.510059,28.698274,20.476576,39.928620,31.331575,24.151156
35.425691,34.089033,18.035523,37.333480,29.272226,18.698704,35.960016,26.567235,20.056515,38.550083,28.611730,20.376413,39.737558,31.569905,23.928669
35.485661,33.978238,17.367461,37.249172,29.316570,18.799946,35.921142,26.474929,20.188073,38.486713,28.608677,20.747034,40.193816,31.436212,23.866001
35.370819,33.242944,16.649558,37.101516,29.211925,18.816070,35.923124,26.446469,20.277733,38.551639,28.585014,20.819265,40.779458,30.743342,24.392703
34.885392,32.857099,16.226936,37.129280,29.357790,18.980485,35.942618,26.426728,20.401896,38.472149,28.615284,20.893576,41.165020,29.590852,25.078157
34.776167,31.712627,15.306473,37.194436,29.437124,19.015693,35.936627,26.444207,20.532393,38.550361,28.668999,20.820563,41.753852,27.827624,24.612832
34.523416,30.078294,15.034632,36.925486,29.140470,19.050556,35.904150,26.387286,20.689686,38.576824,28.483387,21.273264,41.865219,25.810279,24.307674
34.602499,28.609162,14.771707,37.036943,29.008236,19.344121,35.883350,26.354227,20.823250,38.387219,28.473263,21.491980,40.946353,24.682105,23.699257
34.451205,27.252338,15.378925,37.029791,28.950172,19.403291,35.881114,26.302729,20.929450,38.336408,28.409921,21.469153,40.393131,24.346753,23.083177
34.486767,26.746508,15.763738,37.161059,29.030563,19.492346,35.879054,26.271324,21.041161,38.486189,28.537893,21.385663,40.226856,24.146452,23.182709
34.444060,27.151526,15.620194,37.008151,28.948650,19.675373,35.889105,26.231623,21.145963,38.765302,28.416986,21.459259,40.410960,24.410824,23.684188
34.482820,28.677581,15.624894,37.140675,28.837342,19.756625,35.895507,26.230584,21.261804,38.469525,28.266366,21.579483,41.336251,25.593502,24.728266
34.415592,30.080632,15.667361,37.003990,28.911654,20.081946,35.866670,26.175545,21.406368,38.355367,28.137126,21.662811,41.489258,27.837574,25.397356
34.252990,31.876726,16.824513,37.086620,28.753790,19.910628,35.866907,26.141228,21.494389,38.303405,28.247649,21.815322,40.359228,29.290468,25.536903
34.668313,32.463786,17.573489,36.919589,28.736170,20.056205,35.855652,26.085275,21.602969,38.268630,28.104515,21.966209,39.711948,30.728210,25.508033
35.237073,33.293102,18.648491,37.194445,28.632393,19.948070,35.825340,26.035173,21.704461,38.255959,28.223802,22.076566,38.987073,31.440760,25.208910
35.221443,33.451112,19.211649,37.283363,28.439400,20.229324,35.796455,25.982081,21.848839,38.303898,28.295261,22.132037,38.695679,31.519373,24.886788
35.431702,33.209408,18.803218,37.211333,28.524232,20.261209,35.801787,25.964628,21.982968,38.282349,28.235100,22.178767,38.945860,31.591095,24.732593
35.219297,32.553187,18.012195,37.245034,28.482651,20.283584,35.812967,25.961659,22.108193,38.435241,28.036325,22.406345,39.368146,31.190834,25.126006
34.853242,31.701731,17.315728,37.248437,28.344819,20.808488,35.804189,25.947723,22.186143,38.281931,28.051448,22.439082,39.871418,30.249767,25.799163
34.304859,30.472402,16.785369,37.044092,28.364807,20.652618,35.794434,25.876867,22.297657,38.290571,28.116108,22.490186,40.644861,28.778467,26.524757
34.311898,28.800258,16.223318,37.017898,28.450003,20.768357,35.758549,25.880591,22.413595,38.157468,27.947784,22.683395,41.301656,27.211392,26.334968
34.341156,27.261057,16.497020,36.970320,28.394224,21.009299,35.728868,25.819784,22.558095,38.167664,28.053921,22.769554,41.095585,25.805996,26.159580
34.413745,26.255283,18.041471,37.051830,28.484989,20.916097,35.719812,25.829082,22.661220,38.278093,28.127976,22.976816,40.671016,24.748403,25.921860
34.419686,25.624629,18.870004,37.194971,28.176925,20.899119,35.731233,25.804924,22.754469,38.079286,27.998187,23.054278,40.609054,24.186645,25.653065
34.487030,25.478916,18.837263,36.929159,28.030343,20.988212,35.736080,25.759974,22.857318,37.960635,27.896586,23.327617,40.514397,24.628745,26.067699
34.454413,26.610584,18.086463,36.890192,28.490283,21.451617,35.708715,25.670832,22.985722,38.124573,27.778016,23.482072,41.141437,25.334318,26.637956
34.238225,27.827442,17.623851,36.878975,28.114315,21.225051,35.701491,25.662675,23.081049,38.076233,27.819577,23.408196,41.418452,26.605632,27.241390
34.203177,29.701725,18.100183,36.946175,28.048216,21.375899,35.719711,25.634015,23.205628,37.934959,27.777985,23.601492,40.368850,28.915882,27.177424
34.195113,31.090840,18.883585,37.023401,28.026576,21.423992,35.663946,25.608056,23.320570,38.058198,27.772886,23.625421,39.644179,30.241101,27.311213
34.746108,32.073000,19.435795,36.960731,27.963393,21.447047,35.625232,25.572630,23.467257,37.955307,27.711355,23.727504,38.883938,31.656099,26.926759
35.031687,32.197934,19.815263,36.984043,28.177291,21.787238,35.633420,25.517344,23.573891,37.953560,27.821032,23.817150,38.438347,31.736965,26.466740
35.559029,32.305635,19.981736,37.054517,28.005884,21.631089,35.658576,25.467737,23.698873,37.856587,27.873832,24.006980,38.595842,31.849222,26.475168
35.331421,31.697438,19.708502,37.031647,27.925205,21.676902,35.660594,25.447388,23.779416,37.740434,27.700513,24.162755,39.118698,31.727313,26.928100
34.951551,31.239700,19.259464,37.096364,28.075352,21.774228,35.680775,25.411463,23.912659,37.851783,27.671867,24.172190,39.744880,30.572798,27.371977
34.579744,30.146491,18.292029,37.052622,28.024522,21.795818,35.623592,25.402087,24.047449,38.064848,27.571264,24.282117,40.907956,30.078788,27.813996
34.367200,28.413183,18.171843,36.871426,27.855797,21.974347,35.596308,25.363912,24.179405,37.871946,27.594847,24.512926,41.151749,28.934207,28.273814
34.358501,26.559160,18.372952,36.962204,27.865894,22.078429,35.578165,25.366832,24.293721,38.066127,27.629235,24.550221,41.176261,27.135226,28.271323
34.603362,25.407481,19.046241,36.957024,27.772472,22.280886,35.577678,25.356552,24.363049,38.081345,27.685862,24.613301,41.241602,25.941823,28.278913
34.808278,24.592083,20.792996,36.941689,27.708930,22.306130,35.556376,25.382049,24.530921,37.945391,27.597234,24.737574,41.143697,25.223401,28.097510
34.516464,24.297714,21.000843,36.975990,27.620410,22.470059,35.570268,25.330407,24.673737,38.002001,27.474587,24.846017,40.937927,24.621128,28.078848
34.548959,24.337445,20.627529,36.802551,27.369062,22.549052,35.538888,25.281832,24.824065,38.052120,27.353191,25.020768,40.733710,24.959619,28.423047
34.295492,25.710312,19.427853,36.843225,27.667194,22.704488,35.516593,25.250773,24.966245,37.991520,27.308672,25.052642,41.230458,26.262332,28.786198
34.203087,27.612768,19.344755,36.918763,27.501324,22.978791,35.511023,25.233877,25.088071,37.978999,27.250196,25.340215,40.247320,28.038617,28.896269
34.218039,29.538284,19.691205,36.934879,27.458470,22.958607,35.518270,25.203324,25.168482,37.883241,27.210073,25.365007,40.141527,29.181382,29.393273
34.275826,30.673133,20.412017,37.133861,27.580508,23.093454,35.541136,25.152677,25.278560,37.824852,27.344335,25.519787,39.814837,30.055052,29.244362
34.518805,31.456300,21.098261,37.268522,27.298531,23.103367,35.564520,25.094500,25.397659,37.755737,27.233251,25.635357,38.597205,31.712534,28.338600
35.148576,31.579246,21.251456,37.157582,27.429944,23.421765,35.557066,25.099276,25.515003,37.872201,27.414507,25.777685,37.914390,31.819526,28.169078
35.104385,31.415184,20.967174,36.877263,27.464680,23.399966,35.522427,25.081306,25.653637,38.007093,27.347991,25.888874,38.484401,31.411566,28.595621
34.664488,30.975989,20.830000,36.971109,27.347402,23.376147,35.538609,25.079300,25.812338,37.914365,27.199463,25.992156,39.111061,30.474794,29.368285
34.309105,29.671416,20.073525,36.810545,27.402559,23.494219,35.574427,25.045937,25.951973,38.085416,27.282889,25.949187,39.801833,29.586866,30.192246
34.284702,28.255686,19.700547,36.637723,27.372005,23.587170,35.566168,25.048061,26.058130,38.019942,27.275305,25.950017,39.675163,28.028733,30.485521
34.304907,26.037696,19.872261,36.916624,27.623154,23.943087,35.517701,25.016853,26.171838,37.924818,27.140576,26.196196,40.618415,26.493795,30.813640
34.511977,24.909350,21.705262,36.599216,27.310565,23.949453,35.461088,24.974108,26.289375,38.048996,26.988487,26.342361,40.234981,24.495124,30.015117
34.929959,23.941785,22.640151,36.525570,27.193587,24.220013,35.462145,24.955774,26.422289,37.927848,27.268681,26.462743,39.686167,23.771705,29.702351
34.774901,22.662073,21.915734,36.650151,27.162747,24.413689,35.488180,24.937147,26.573351,37.874203,27.182991,26.619520,39.679563,23.299184,29.329454
