pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z
43.991966,39.231206,7.555087,41.612751,36.299465,5.761438,39.574076,35.373238,4.163384,41.393978,34.064368,5.646350,40.864436,30.466835,8.471983
42.204978,39.309380,8.757257,41.589253,36.252952,5.652707,39.525499,35.420689,4.161740,41.484522,34.198168,5.700685,40.081418,31.483311,9.662299
41.180813,38.956665,8.970189,41.855681,36.182751,5.711556,39.484332,35.469993,4.225603,41.651250,34.357866,5.729375,39.729636,32.205409,9.964210
40.877875,38.622727,9.155491,41.659181,36.085627,5.761921,39.436499,35.507284,4.259652,41.568886,34.392659,5.699148,39.523962,32.736865,9.906075
41.498058,39.053238,9.127500,41.582409,35.945225,5.886746,39.339429,35.542292,4.293101,41.378667,34.251555,5.658829,39.413189,32.580130,10.039077
41.933802,39.552067,8.339130,41.379283,36.084102,5.801868,39.305477,35.570185,4.320158,41.442866,34.385765,5.729833,39.495469,31.546030,9.553560
41.964682,40.345645,7.383890,41.309519,36.060240,5.818720,39.281585,35.583813,4.339742,41.344792,34.319583,5.735897,39.049365,31.088980,8.946031
41.975713,40.339164,6.205020,41.518467,36.100248,5.818891,39.243681,35.615522,4.392154,41.117785,34.228147,5.800957,38.813630,30.240569,8.047862
42.090870,40.349276,4.379895,41.414905,36.101914,5.875564,39.102666,35.573439,4.507027,41.154872,34.296531,5.737885,38.546044,30.011597,6.461845
41.797992,39.599300,2.728412,41.529965,36.205359,5.894414,39.030319,35.570598,4.621688,41.126991,34.310426,5.766616,38.484567,30.487700,4.864899
41.506698,38.423930,2.031532,41.261175,36.042188,5.931006,38.930614,35.595442,4.705425,40.756403,34.255683,5.744565,38.635243,30.974479,3.423336
40.737044,37.976064,1.790435,41.244286,36.054931,5.950918,38.893365,35.619522,4.728946,40.440128,34.016618,5.743170,39.019988,31.040602,3.225236
41.015320,38.409212,2.117151,41.339510,36.091832,5.868467,38.855008,35.660964,4.774288,40.420861,34.047602,5.730250,39.130765,31.002904,3.512424
42.301795,38.936395,2.840217,41.409265,36.115691,5.851600,38.805388,35.728511,4.831027,40.453407,34.373046,5.776836,39.683836,30.244998,4.422325
43.394320,39.925863,5.117525,41.248461,36.036337,5.975661,38.755067,35.739125,4.802927,40.453407,34.373046,5.776836,40.019120,29.589090,5.984114
43.138005,39.620744,8.195574,41.291520,36.071125,5.880491,38.650252,35.763928,4.832547,40.403585,34.346654,5.785941,39.795294,29.982911,7.598443
42.469515,38.338733,9.748423,41.293686,36.145986,5.943267,38.572550,35.757805,4.868185,40.422557,34.414019,5.829853,39.954015,30.994682,9.347448
41.327254,37.427539,10.604054,41.341677,36.166683,5.931250,38.525041,35.804970,4.925823,40.548591,34.466463,5.794966,39.642059,32.048983,10.474081
41.229891,37.423032,10.703432,41.283146,36.179434,5.977471,38.477608,35.856738,4.925940,40.430356,34.464471,5.811794,39.998475,32.342166,10.430244
41.707426,38.270680,9.744499,41.184361,36.256987,5.913096,38.448180,35.888335,4.961660,40.286442,34.375608,6.264592,39.789850,32.330201,10.111415
41.938872,40.087968,8.439121,41.083739,36.332433,5.949775,38.415435,35.934381,5.032707,40.456789,34.280562,6.146580,39.832040,31.574620,9.742687
41.919180,40.316486,7.187998,41.049701,36.294999,6.084670,38.376727,35.960159,5.069888,40.465841,34.291203,6.209128,39.496257,30.592749,9.034390
41.422652,40.885148,5.773855,41.041154,36.199390,6.007567,38.347237,35.925939,5.058897,40.496971,34.355749,6.005897,38.708091,29.747215,7.441753
40.844492,40.003996,3.726297,40.913580,36.187219,5.987801,38.279829,35.992255,5.234012,40.125833,34.195410,6.134092,38.111555,30.526592,5.575901
40.009202,39.565628,2.936487,40.897029,36.268384,6.054020,38.256769,36.001064,5.303984,39.978460,34.469107,5.847937,38.065973,31.094843,3.894815
39.507442,39.215704,2.813914,40.975506,36.151269,5.907887,38.213619,36.042734,5.357882,40.008303,34.435288,5.911266,37.563061,32.160080,3.630988
39.472715,39.736257,3.565655,40.971632,36.308318,6.052152,38.198976,36.082190,5.385856,39.835743,34.315126,5.995771,37.404437,32.262290,3.877267
40.840940,40.503854,4.387324,40.844150,36.266151,6.100450,38.176659,36.117716,5.419069,39.693950,34.339372,6.040379,37.934517,31.104649,4.812219
42.026191,40.396898,6.177686,40.961495,36.344636,6.127442,38.131791,36.183091,5.494381,39.768692,34.379005,6.026707,38.937135,30.068598,6.304657
42.305745,39.961834,8.548803,40.877943,36.311773,6.207025,38.004792,36.245524,5.587642,39.768692,34.379005,6.026707,39.649042,30.331579,8.398266
42.195312,38.378802,10.336467,40.768451,36.258786,6.193588,37.875300,36.344774,5.736600,39.762814,34.433151,6.075264,39.950509,31.614721,9.983702
41.592476,37.637194,10.925621,40.618513,36.472913,6.226631,37.822561,36.437297,5.844487,39.772224,34.580492,6.048168,40.293612,32.281104,10.555491
41.685381,37.125973,10.992625,40.640254,36.441593,6.172275,37.782542,36.498667,5.906999,39.754186,34.571799,6.115773,40.035795,32.919180,10.563709
41.890001,37.629818,10.460023,40.616236,36.499096,6.242255,37.863808,36.262083,5.669211,39.480884,34.499133,6.213009,39.853259,32.364220,10.513570
42.156442,39.148960,9.687853,40.628970,36.540571,6.270867,37.874745,36.215487,5.646302,39.683113,34.577833,6.152200,39.766914,31.919215,10.139469
42.233853,40.210859,8.804134,40.467714,36.625012,6.437563,37.811997,36.320760,5.710161,39.826058,34.608559,6.088585,39.201734,30.350628,7.792769
41.296156,41.102115,6.813970,40.422019,36.578124,6.433941,37.772855,36.396166,5.837330,39.691394,34.487779,6.254415,38.846528,30.240919,6.696364
40.287167,40.743375,5.126614,40.423133,36.615611,6.465369,37.722034,36.485078,5.942624,39.562152,34.451481,6.245539,38.134827,30.914597,5.251103
39.313606,40.438976,4.027072,40.399785,36.580243,6.638938,37.617857,36.523764,6.057627,39.512180,34.645314,6.111897,37.512788,31.871375,3.683593
38.597116,39.913558,4.237980,40.466299,36.461768,6.595702,37.535078,36.514473,6.089969,39.425265,34.652039,6.243760,37.161701,31.996837,3.462975
39.076718,40.703884,4.939243,40.355538,36.502555,6.561425,37.500875,36.533463,6.080035,39.297745,34.736853,6.241509,36.764243,32.219203,4.469504
40.629788,41.053753,6.475868,40.344019,36.662530,6.547979,37.464040,36.573210,6.072502,39.305798,34.783439,6.207446,37.737208,31.032129,5.417357
41.907723,40.617798,8.466126,40.159291,36.542161,6.763329,37.427360,36.589297,6.063954,39.188515,34.730678,6.236885,38.762389,30.292059,6.783193
42.170587,38.873453,10.521594,40.134167,36.534940,6.969561,37.392604,36.636676,6.083824,39.501317,34.925463,6.203340,39.328752,30.723841,8.369690
41.415914,36.908835,11.261977,40.199324,36.482772,7.073181,37.351848,36.712253,6.166968,39.565836,34.993530,6.291605,39.744011,31.696015,10.129723
41.351269,36.771956,11.659506,40.205674,36.503525,7.087445,37.303231,36.797874,6.255978,39.731787,35.110531,6.280979,40.261259,32.109492,10.092990
41.707997,36.892094,11.337006,40.147762,36.500855,6.936953,37.278643,36.814335,6.278801,39.914531,35.207607,6.247491,39.811117,31.949772,10.055788
42.186435,37.817425,10.761394,40.099185,36.516613,7.114233,37.253450,36.817586,6.292756,39.844215,35.208396,6.292129,39.556597,31.223363,9.346199
41.628478,39.421862,10.185574,40.123245,36.646368,7.068990,37.186044,36.794755,6.312640,39.643901,35.111505,6.336791,38.783981,30.736392,8.221538
41.035444,40.879353,9.087325,40.066454,36.737173,6.995178,37.163438,36.813471,6.318230,39.299955,35.004444,6.322760,37.472281,31.001480,6.423952
39.952153,41.216858,7.177214,39.838467,36.724743,7.032032,37.129924,36.872224,6.414004,39.131862,34.934195,6.369437,36.892089,31.752771,4.919862
38.706670,41.185377,6.104745,39.789376,36.782763,7.209257,37.062321,37.044096,6.581874,39.114281,34.934393,6.380599,36.274130,32.962680,3.493051
37.725828,40.901737,5.657887,39.873510,36.730436,7.243951,37.016536,36.990262,6.712694,38.974537,35.037512,6.464689,35.913261,34.392908,3.677919
37.509826,40.825044,6.007752,39.725647,36.824164,7.312668,36.939771,37.064361,6.743454,39.039083,35.090913,6.468747,35.751940,34.416493,4.054616
38.938758,41.636241,6.856662,39.705974,36.929124,7.290738,36.944843,37.073753,6.762641,38.923571,35.103106,6.441072,36.014968,33.113525,4.025158
40.336964,41.316334,8.710908,39.787587,36.811642,7.143946,36.929370,37.080120,6.777443,38.681217,35.193018,6.527548,37.417976,31.517090,5.293343
41.408222,39.865204,10.519991,39.797144,36.797468,7.347400,36.904281,37.087900,6.797452,38.809409,35.308941,6.543801,38.552322,30.717838,6.973604
41.788590,38.329202,11.726672,39.709348,36.898036,7.355860,36.859517,37.118516,6.842527,38.914514,35.502917,6.414904,39.412207,31.788208,9.351421
40.974800,36.309993,12.014760,39.614266,37.016307,7.505427,36.769951,37.155427,6.917678,38.895883,35.581310,6.457462,39.825115,31.822433,9.758332
41.063136,36.202328,12.184612,39.488245,37.010702,7.532073,36.646602,37.203726,7.018892,38.923410,35.653238,6.500172,40.116210,32.291671,10.088070
41.801724,36.847926,11.807972,39.464972,37.085154,7.608113,36.621046,37.203449,7.043839,38.607512,35.484969,6.558231,39.860192,31.644074,9.622722
41.953351,37.848723,11.610426,39.441759,37.046796,7.585378,36.598834,37.211979,7.056265,38.670217,35.556516,6.578582,38.878274,30.917772,8.032832
41.899317,39.429274,11.079692,39.339680,37.121873,7.771892,36.595004,37.239200,7.054578,38.653591,35.547659,6.581639,37.725635,31.210260,6.617468
41.230441,41.115389,9.631376,39.327705,37.199308,7.719872,36.570679,37.272541,7.049218,38.555583,35.532841,6.647233,36.587093,32.164017,4.951261
39.768003,41.596401,8.446863,39.098101,37.280767,7.775730,36.573339,37.284744,7.043628,38.568415,35.577818,6.676757,35.707465,33.634255,3.968455
38.721642,42.020554,7.680295,39.185488,37.267818,7.805678,36.468840,37.240262,7.201032,38.433203,35.691308,6.635979,35.253591,34.959632,4.133251
37.690526,41.757186,7.814937,39.088055,37.284363,7.981052,36.463965,37.282986,7.297426,38.429082,35.879905,6.650916,34.815817,35.581358,4.622369
38.284330,41.888307,8.773369,39.129245,37.377627,7.932257,36.423705,37.336539,7.404929,38.149577,35.904937,6.817092,34.914122,34.345721,4.503097
39.609579,41.699108,9.874902,39.141446,37.439564,7.970833,36.334631,37.471160,7.486733,38.115378,35.896219,6.831380,35.911804,32.774655,4.780221
40.925919,40.068281,11.322396,39.072752,37.217049,8.116068,36.116938,37.599947,7.447377,38.000244,36.010098,6.798433,37.445038,31.837482,6.179529
41.197065,38.987761,11.709690,39.131813,37.355508,8.137297,36.035451,37.596603,7.503676,38.006484,36.131237,6.844729,38.603620,31.238467,7.941442
41.004783,36.898865,12.337762,39.030348,37.517623,8.237040,36.012011,37.602398,7.539126,38.104428,36.202613,6.842676,39.135423,32.324359,9.715814
40.744195,36.359775,12.189622,38.940553,37.551448,8.190162,35.987144,37.608826,7.562224,38.081236,36.228217,6.882794,39.379320,32.274739,9.995834
40.945694,36.518897,12.165915,38.908749,37.515722,8.184518,35.963206,37.621866,7.585393,37.939801,36.139329,6.960883,39.185424,31.903431,9.713039
41.313898,37.693981,12.400656,38.856917,37.593816,8.250588,35.937628,37.643017,7.616511,37.989699,36.165979,6.951692,37.972238,31.717223,8.149969
41.077531,39.295066,12.435189,38.760844,37.573329,8.522781,35.893434,37.725650,7.700991,37.901884,36.166716,7.007881,36.821747,32.389266,6.514439
40.561291,40.957614,11.844617,38.746351,37.584338,8.477896,35.851572,37.806068,7.790511,37.860268,36.131149,7.067548,36.132584,32.366181,5.716030
39.158598,41.968808,9.919204,38.657163,37.679220,8.542435,35.767960,37.775674,7.816890,37.956338,36.220554,7.081876,35.294770,33.855148,4.459109
37.923677,42.529702,9.105092,38.613184,37.879325,8.682157,35.686636,37.753825,7.851918,37.951709,36.265676,7.122773,34.761745,35.111383,4.353100
37.003028,42.386071,8.588396,38.515513,37.799165,8.741405,35.670474,37.772977,7.877579,37.725095,36.134643,7.171757,34.342179,36.072651,4.870798
36.887836,42.358571,9.221172,38.449932,37.782304,8.829682,35.643116,37.821632,7.915502,37.547839,36.268969,7.254382,34.143650,35.673270,4.699322
38.114815,42.359065,9.965212,38.327783,37.824496,8.846287,35.604439,37.918085,7.972212,37.453094,36.400253,7.266600,34.931408,34.668673,4.702700
39.890691,41.527254,11.305296,38.284901,37.892075,8.800510,35.537412,38.059473,8.036732,37.392873,36.415453,7.325352,35.844229,33.241400,5.308893
40.399603,39.980683,12.188714,38.090402,38.081538,8.955889,35.477996,38.179815,8.086146,37.490245,36.704963,7.408254,36.945492,32.060602,6.784813
40.705828,38.813453,13.019495,38.255207,38.229823,9.006311,35.430556,38.289254,8.065880,37.405875,36.742382,7.338557,37.870824,31.898444,8.001557
40.175969,37.373851,13.140429,38.157553,38.135970,9.082384,35.441541,38.351095,8.076446,37.487302,36.862134,7.387778,38.128822,32.198087,9.481190
40.100771,36.841746,13.277770,38.154796,38.176431,9.120809,35.486721,38.409476,8.092009,37.281076,36.743269,7.418696,37.956190,32.722044,10.004666
40.290317,37.432325,12.820471,38.044500,38.049924,9.056873,35.323659,38.242247,8.216311,37.213362,36.757510,7.603780,38.009207,32.368878,9.682136
40.307339,38.298949,13.036447,38.096169,38.119515,9.140179,35.247862,38.322542,8.316105,37.098008,36.843417,7.535427,37.410120,32.248708,8.460914
40.174858,39.572886,13.138935,38.060035,38.117845,9.132335,35.181752,38.431746,8.395005,37.213092,36.938892,7.542776,36.205483,32.628918,7.119959
39.546402,41.087071,12.430386,38.088863,38.224111,9.199729,35.147393,38.549906,8.443166,37.123558,36.899387,7.566451,35.389902,33.098045,6.042939
38.616121,42.422212,11.487821,37.993659,38.133312,9.186550,35.214013,38.543111,8.538384,37.085302,36.930009,7.568741,34.432086,34.386117,5.053005
37.414074,42.867849,10.247818,38.074190,38.227931,9.232149,35.138639,38.547776,8.561088,37.018317,36.945857,7.628613,34.167086,35.587455,4.929342
36.472226,42.975079,9.998499,37.929114,38.208223,9.290364,35.138052,38.574036,8.572288,36.983520,36.920766,7.637087,34.168976,36.123049,5.713519
36.829661,42.651877,10.159597,37.970329,38.323124,9.324918,35.110299,38.593801,8.620565,36.856111,37.117430,7.796129,33.584838,36.165398,5.423266
38.114285,42.709569,10.968152,37.873818,38.431524,9.415147,35.059892,38.696263,8.705396,36.699758,37.155988,7.943523,34.149391,35.334197,5.189825
38.796343,42.236889,12.077381,37.856432,38.420127,9.419819,35.005973,38.826907,8.793012,36.642199,37.108230,7.939818,35.394546,34.352168,5.397475
39.569005,41.136076,12.622594,37.783682,38.486892,9.526094,34.922884,38.938784,8.855815,36.606417,37.123858,7.979636,36.204778,33.331868,6.342300
39.998719,39.719300,13.224337,37.720523,38.494078,9.566592,34.833684,38.924628,8.893295,36.634405,37.155755,7.988804,36.737710,32.880816,7.537943
39.963507,38.564041,13.731505,37.723651,38.470292,9.642435,34.747208,38.905082,8.920567,36.600998,37.118752,7.982909,37.280901,32.583632,8.524778
39.827508,37.588425,13.420021,37.617516,38.446559,9.694692,34.713394,38.911387,8.946904,36.785524,37.281884,8.069041,37.321165,32.707852,9.023620
39.756684,37.745672,13.528997,37.594213,38.541330,9.744915,34.687046,38.919322,8.967070,36.797155,37.321869,8.095577,36.937814,33.071366,9.424603
39.648203,38.605150,13.824261,37.425013,38.654486,9.950470,34.676545,38.951602,8.992642,36.676079,37.332876,8.195410,36.961887,32.813750,9.156123
39.781762,39.616033,13.933534,37.370603,38.714040,10.069007,34.637417,39.043139,9.078130,36.706428,37.340723,8.182637,36.055642,33.103035,7.637311
39.396675,40.575654,13.882874,37.377903,38.727058,10.066446,34.589051,39.149128,9.175382,36.576733,37.456829,8.393416,35.580676,33.665509,6.923394
38.993739,42.262633,13.247651,37.360107,38.813286,10.159154,34.485434,39.094853,9.336401,36.555282,37.641147,8.431461,34.885209,34.803509,5.359345
37.830148,43.038625,12.219292,37.315724,38.762287,10.204250,34.518027,39.030713,9.831293,36.546996,37.614593,8.345590,34.167102,36.029926,5.092447
37.057676,43.442019,11.456740,37.167212,38.873011,10.260682,34.413972,39.132491,9.679156,36.525068,37.596227,8.462127,33.543989,37.068726,5.042854
36.040776,43.208230,11.264196,37.101440,39.031264,10.338497,34.279834,39.310197,9.804604,36.542047,37.690050,8.531241,33.314201,37.388723,4.922047
36.531349,43.452708,11.758588,37.051610,38.916200,10.436794,34.184908,39.351274,9.834467,36.542766,37.644397,8.491823,33.065675,36.898298,5.199993
37.655785,42.277281,12.332422,36.957582,39.090176,10.429431,34.137926,39.405682,9.936985,36.480453,37.806896,8.422600,33.824823,35.967140,5.484902
38.714026,41.826110,13.356481,36.850112,39.040713,10.384335,34.106199,39.394976,10.083979,36.094424,37.836778,8.690637,34.922774,34.678827,5.960726
39.087623,40.650726,14.123441,36.775648,39.027367,10.399498,34.103496,39.410337,10.204480,36.066096,37.844016,8.715054,35.716079,34.008796,6.747458
39.051931,38.748004,14.106612,36.858847,38.988178,10.593981,34.063990,39.423783,10.246592,36.150196,37.937388,8.681801,36.273738,33.727306,8.516092
38.871842,38.106003,14.473424,36.809116,39.080553,10.706845,34.034978,39.442794,10.274926,36.266410,38.022319,8.679538,36.484034,33.402287,9.438047
38.702166,37.441910,14.293434,36.780768,39.075648,10.713434,33.980663,39.467595,10.295448,36.195893,38.089805,8.807368,36.221486,33.366005,9.645722
38.768073,38.129432,14.574922,36.723683,39.059826,10.740725,33.901842,39.593237,10.300484,36.122751,38.132748,8.891335,35.900788,33.582032,9.699984
38.925507,38.759306,14.613339,36.680783,39.132913,10.826323,33.822730,39.712704,10.315138,35.950576,38.137087,9.027499,35.817895,33.825691,8.776376
38.399111,39.991456,15.033031,36.612717,39.289390,10.920743,33.774483,39.733775,10.336638,36.167684,38.181413,8.910120,35.072056,34.205138,7.627021
38.184749,41.303572,14.861342,36.606897,39.503003,11.110130,33.723145,39.820323,10.293537,36.010043,38.108476,9.169426,34.225728,35.329486,6.337615
37.216836,43.156394,13.447200,36.450871,39.394544,11.226633,33.676478,39.855965,10.303055,35.857324,38.256321,8.997226,33.508162,36.262913,5.632444
36.392070,43.821969,12.970735,36.382597,39.495616,11.281202,33.632719,39.932364,10.367232,35.892038,38.327339,9.035718,33.148314,37.734815,5.391411
35.603224,44.325350,12.429640,36.350024,39.564360,11.125267,33.562494,40.000247,10.441974,35.969632,38.424695,9.286160,32.894517,38.711711,5.580663
35.147212,44.084896,12.201007,36.390471,39.713720,11.170645,33.512968,40.046353,10.534557,35.898176,38.304096,9.228748,32.577993,38.808089,5.875081
35.827104,43.697121,12.999640,36.323397,39.741941,11.148346,33.477411,40.031064,10.592695,35.848448,38.387202,9.347225,32.471430,38.556727,5.822301
37.012508,43.050426,14.029931,36.183644,39.684563,11.183323,33.438320,40.057863,10.616870,35.812896,38.472543,9.443694,33.533169,36.979903,6.005292
37.994655,41.640798,15.004679,36.279552,39.769528,11.259889,33.362876,40.120703,10.697028,35.710596,38.372698,9.377183,34.471771,35.481185,6.766478
38.214688,39.656742,15.201302,36.258628,39.662634,11.310849,33.312055,40.199701,10.764730,35.681378,38.448653,9.373720,35.303375,34.610993,7.916447
38.008654,38.433646,15.043082,36.098273,39.629523,11.384812,33.291630,40.225250,10.792807,35.557210,38.448989,9.454430,35.658171,34.263828,8.941557
37.632458,37.582756,14.974261,36.051921,39.667535,11.480376,33.263625,40.253693,10.814348,35.607756,38.498606,9.464379,35.738241,34.562635,9.836050
37.705923,37.403081,14.978853,36.080768,39.697727,11.511704,33.218658,40.329904,10.889926,35.627485,38.568956,9.465286,35.449423,34.291759,9.901080
37.976126,38.203717,15.325804,36.046070,39.771936,11.598445,33.130085,40.428099,10.927704,35.645838,38.764521,9.592463,35.692749,34.401092,10.124042
38.047426,39.263417,15.612578,36.037235,39.908108,11.683523,33.090042,40.502513,11.005333,35.590685,38.764632,9.628378,35.440145,34.865585,8.827368
37.128642,41.292958,15.498930,35.910796,39.846674,11.783307,33.073213,40.534913,11.034209,35.479915,38.707132,9.656511,34.447384,36.210557,6.839670
36.437281,43.398784,14.571877,35.848314,39.999645,11.942942,33.030779,40.525550,11.081461,35.477909,38.783945,9.732739,33.667559,37.382078,5.841975
36.038567,43.959417,14.226136,35.838480,40.033704,11.951116,32.985985,40.555681,11.096633,35.147787,39.184405,9.509386,33.179939,38.587708,5.757704
34.929004,44.914148,13.224653,35.644075,40.095134,12.027185,32.924680,40.620803,11.175690,35.238102,39.165281,9.900306,32.622144,39.729055,6.347806
33.940014,44.119314,13.481272,35.670601,40.318634,12.103219,32.884529,40.689691,11.267752,35.295898,39.203103,9.895357,32.257954,40.381802,6.554477
34.111991,44.176392,13.664567,35.511488,40.284301,12.149294,32.851343,40.779170,11.350952,35.222328,39.330951,9.692999,31.896687,40.418233,6.852034
35.401625,43.607569,14.779181,35.442073,40.308777,12.116056,32.952563,40.758818,11.348897,35.262683,39.329787,9.724056,32.386909,38.920546,6.303816
36.780376,42.333339,16.185643,35.470689,40.290896,12.181958,32.935374,40.832452,11.388823,35.136514,39.305338,9.790845,33.394928,37.368420,6.684294
36.851206,40.703656,16.408195,35.431348,40.378282,12.308617,32.874880,40.931385,11.445480,35.200751,39.375143,9.812144,34.189940,35.975562,7.651493
36.733215,38.436765,15.776454,35.371248,40.324487,12.368967,32.792603,41.042257,11.496321,35.121772,39.408600,9.906640,34.795701,35.443023,9.471699
36.216497,37.499185,15.327161,35.259576,40.336669,12.480725,32.729030,41.119986,11.578158,35.047788,39.545299,10.080701,34.999757,34.883927,10.407110
36.251310,37.366632,15.271971,35.278394,40.297122,12.621167,32.687501,41.192464,11.647289,35.024791,39.580193,10.237052,34.518221,35.135364,10.732452
36.809504,38.263036,15.637412,35.147832,40.297253,12.520273,32.632539,41.203059,11.682094,34.865397,39.538139,10.304835,34.624803,35.783788,9.911146
36.624521,39.630000,16.203306,35.166604,40.389198,12.609624,32.609725,41.225010,11.696948,34.834254,39.525046,10.354454,34.163892,36.355941,8.409515
36.149078,41.094130,16.645146,35.249740,40.405068,12.605656,32.566678,41.221387,11.734994,34.736130,39.483501,10.386195,33.873360,36.890415,7.372588
35.616066,43.132580,15.955789,35.083519,40.716655,13.029904,32.547191,41.248525,11.750810,34.687875,39.547877,10.482771,32.861959,38.652083,6.155655
34.928527,44.832493,14.918240,35.008696,40.681802,12.954093,32.499596,41.321443,11.830331,34.517074,39.709833,10.692122,32.351558,40.333992,6.477929
33.988115,45.089342,14.185502,34.911006,40.855175,12.808543,32.449057,41.386399,11.924015,34.475234,39.899625,10.624702,31.806695,41.831318,7.303267
32.858392,45.261202,13.624039,34.634240,40.937216,13.025358,32.390679,41.456715,12.014127,34.427051,39.960243,10.677563,31.494746,42.201737,7.863281
32.915699,44.937878,14.439495,34.746540,40.997352,12.996358,32.319367,41.527120,12.104244,34.380362,39.934962,10.686205,31.152525,41.887494,8.028960
34.612052,44.165888,15.882078,34.657262,40.847834,13.009265,32.234380,41.608865,12.214432,34.392062,39.964678,10.706193,31.794606,40.565928,7.164803
35.403469,42.969455,17.039105,34.613651,41.001751,13.152931,32.154368,41.705758,12.340403,34.376440,40.072076,10.722031,32.987774,38.323952,7.312000
35.651959,40.500362,17.542513,34.593482,40.878312,13.101147,32.056105,41.777895,12.427540,34.358254,40.073467,10.803860,33.716552,36.845621,8.862399
35.589199,38.361436,16.798536,34.587611,40.931104,13.146978,31.991321,41.895820,12.472383,34.346670,40.137332,10.872477,34.042960,36.316855,9.889953
35.243903,37.505083,16.087370,34.554693,40.965859,13.291893,31.957116,41.914225,12.491120,34.683063,40.462856,10.944133,33.764780,35.989517,11.106129
35.161548,37.508818,16.014508,34.630561,40.854176,13.094649,31.935771,41.931326,12.504993,34.704537,40.454505,11.026664,33.852431,35.918019,12.039624
35.588138,38.056724,16.576422,34.664711,40.780105,13.427825,31.918035,41.953266,12.521737,34.691156,40.420885,11.006042,33.923371,35.953751,10.832419
35.362800,39.261205,17.601086,34.531306,40.834358,13.446527,31.892798,41.982423,12.538835,34.552095,40.384131,11.116041,32.914878,37.543309,8.925697
35.008801,41.099768,18.212118,34.433218,40.951328,13.574717,31.809707,42.042612,12.630297,34.367511,40.401176,11.256068,32.280850,38.303708,7.656643
34.339848,43.242597,17.371738,34.294518,41.101759,13.757732,31.736849,42.118785,12.704475,34.169859,40.540469,11.392970,32.124813,39.857222,6.890334
33.802404,45.258958,16.303527,34.278868,41.218904,13.791841,31.662942,42.225169,12.758271,34.163073,40.677839,11.284763,31.661410,41.695350,7.372405
32.989685,46.038773,15.135180,34.234668,41.238070,13.743090,31.593070,42.288481,12.845642,34.004850,40.746375,11.315433,31.839851,42.843774,8.004735
